class	reason	detail	body	params
NESTED	unresolved-outer-bound-var		(or (= A.bb ownerRef_) (= (select2 (store2 Heap_3_ this A.bb stack50000o_0) ?o_!10 ownerRef_) (select2 Heap_3_ ?o_!10 ownerRef_)))	["Heap_3_", "this", "A.bb", "?o_!10", "ownerRef_", "stack50000o_0"]
MATCHED-REJECTED	rej_nocontext	core-dominant-rej=rej_nocontext n=69257	(or (= allocated_ ownerRef_) (= (select2 (store2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 allocated_ Smt.true) stack50000o_0 ownerRef_) (select2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 ownerRef_)))	["(store2 Heap_0_ this exposeVersion_ temp0_0)", "stack50000o_0", "allocated_", "stack50000o_0", "ownerRef_", "Smt.true"]
NESTED	unresolved-outer-bound-var		(or (= (select2 (store2 Heap_5_ this inv_ A) ?o_!10 ownerRef_) stack50000o_0) (= (select2 (store2 Heap_3_ (select2 (store2 Heap_5_ this inv_ A) ?o_!10 ownerRef_) A.bb stack50000o_0) stack50000o_0 ownerRef_) (select2 Heap_3_ stack50000o_0 ownerRef_)))	["Heap_3_", "(select2 (store2 Heap_5_ this inv_ A) ?o_!10 ownerRef_)", "A.bb", "stack50000o_0", "ownerRef_", "stack50000o_0"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerRef_) (= (select2 (store2 Heap_5_ this inv_ A) ?o_!10 ownerRef_) (select2 Heap_5_ ?o_!10 ownerRef_)))	["Heap_5_", "this", "inv_", "?o_!10", "ownerRef_", "A"]
NESTED	unresolved-outer-bound-var		(or (not (= (select2 Heap_4_ ?o_!10 ownerRef_) (select2 Heap_4_ stack50000o_0 ownerRef_))) (not (= (select2 Heap_4_ ?o_!10 ownerFrame_) (select2 Heap_4_ stack50000o_0 ownerFrame_))) (not (or (not (= (select2 Heap_5_ ?o_!10 ownerRef_) this)) (not (= (select2 Heap_5_ ?o_!10 ownerFrame_) A)))))	["?o_!10"]
NESTED	unresolved-outer-bound-var		(or (not (or (not (= (select2 Heap_4_ ?o_!10 ownerRef_) (select2 Heap_4_ stack50000o_0 ownerRef_))) (not (= (select2 Heap_4_ ?o_!10 ownerFrame_) (select2 Heap_4_ stack50000o_0 ownerFrame_))) (not (or (= ownerRef_ ownerRef_) (= ownerRef_ ownerFrame_))))) (= (select2 Heap_4_ ?o_!10 ownerRef_) (select2 Heap_5_ ?o_!10 ownerRef_)))	["?o_!10", "ownerRef_"]
NESTED	unresolved-outer-bound-var		(or (= A.bb ownerRef_) (= (select2 (store2 Heap_3_ (select2 (store2 Heap_5_ this inv_ A) ?o_!10 ownerRef_) A.bb stack50000o_0) ?o_!10 ownerRef_) (select2 Heap_3_ ?o_!10 ownerRef_)))	["Heap_3_", "(select2 (store2 Heap_5_ this inv_ A) ?o_!10 ownerRef_)", "A.bb", "?o_!10", "ownerRef_", "stack50000o_0"]
NESTED	unresolved-outer-bound-var		(or (= stack50000o_0 ?o_!10) (= (select2 (store2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 allocated_ Smt.true) ?o_!10 ownerRef_) (select2 (store2 Heap_0_ this exposeVersion_ temp0_0) ?o_!10 ownerRef_)))	["(store2 Heap_0_ this exposeVersion_ temp0_0)", "stack50000o_0", "allocated_", "?o_!10", "ownerRef_", "Smt.true"]
NESTED	unresolved-outer-bound-var		(or (= (select2 (store2 Heap_0_ this exposeVersion_ temp0_0) (select2 (store2 Heap_0_ this exposeVersion_ temp0_0) ?o_!10 ownerRef_) allocated_) Smt.true) (not (= (IsHeap (store2 Heap_0_ this exposeVersion_ temp0_0)) Smt.true)) (not (= (select2 (store2 Heap_0_ this exposeVersion_ temp0_0) ?o_!10 allocated_) Smt.true)))	["(store2 Heap_0_ this exposeVersion_ temp0_0)", "?o_!10", "ownerRef_"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerFrame_) (= (select2 (store2 Heap_ this inv_ (select2 (store2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 allocated_ Smt.true) this inv_)) ?o_!10 ownerFrame_) (select2 Heap_ ?o_!10 ownerFrame_)))	["Heap_", "this", "inv_", "?o_!10", "ownerFrame_", "(select2 (store2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 allocated_ Smt.true) this inv_)"]
NESTED	unresolved-outer-bound-var		(or (= exposeVersion_ ownerFrame_) (= (select2 (store2 (store2 Heap_ this inv_ System.Object) this exposeVersion_ temp0_0) ?o_!10 ownerFrame_) (select2 (store2 Heap_ this inv_ System.Object) ?o_!10 ownerFrame_)))	["(store2 Heap_ this inv_ System.Object)", "this", "exposeVersion_", "?o_!10", "ownerFrame_", "temp0_0"]
NESTED	unresolved-outer-bound-var		(or (= stack50000o_0 ?o_!10) (= (select2 (store2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 allocated_ Smt.true) ?o_!10 ownerFrame_) (select2 (store2 Heap_0_ this exposeVersion_ temp0_0) ?o_!10 ownerFrame_)))	["(store2 Heap_0_ this exposeVersion_ temp0_0)", "stack50000o_0", "allocated_", "?o_!10", "ownerFrame_", "Smt.true"]
NESTED	unresolved-outer-bound-var		(or (= ?o_!10 nullObject) (not (= (select2 Heap_2_ ?o_!10 allocated_) Smt.true)) (not (or (not (= (select2 Heap_2_ ?o_!10 ownerRef_) (select2 Heap_3_ ?o_!10 ownerRef_))) (not (= (select2 Heap_2_ ?o_!10 ownerFrame_) (select2 Heap_3_ ?o_!10 ownerFrame_))))))	["?o_!10"]
NESTED	unresolved-outer-bound-var		(or (= stack50000o_0 ?o_!10) (= (select2 (store2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 allocated_ Smt.true) ?o_!10 allocated_) (select2 (store2 Heap_0_ this exposeVersion_ temp0_0) ?o_!10 allocated_)))	["(store2 Heap_0_ this exposeVersion_ temp0_0)", "stack50000o_0", "allocated_", "?o_!10", "allocated_", "Smt.true"]
NESTED	unresolved-outer-bound-var		(or (= exposeVersion_ allocated_) (= (select2 (store2 (store2 Heap_ this inv_ System.Object) this exposeVersion_ temp0_0) ?o_!10 allocated_) (select2 (store2 Heap_ this inv_ System.Object) ?o_!10 allocated_)))	["(store2 Heap_ this inv_ System.Object)", "this", "exposeVersion_", "?o_!10", "allocated_", "temp0_0"]
NESTED	unresolved-outer-bound-var		(or (= inv_ allocated_) (= (select2 (store2 Heap_ this inv_ (select2 (store2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 allocated_ Smt.true) this inv_)) ?o_!10 allocated_) (select2 Heap_ ?o_!10 allocated_)))	["Heap_", "this", "inv_", "?o_!10", "allocated_", "(select2 (store2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 allocated_ Smt.true) this inv_)"]
NESTED	unresolved-outer-bound-var		(or (= A.bb ownerFrame_) (= (select2 (store2 Heap_3_ this A.bb stack50000o_0) ?o_!10 ownerFrame_) (select2 Heap_3_ ?o_!10 ownerFrame_)))	["Heap_3_", "this", "A.bb", "?o_!10", "ownerFrame_", "stack50000o_0"]
MATCHED-REJECTED	rej_nocontext	core-dominant-rej=rej_nocontext n=69257	(or (= allocated_ ownerFrame_) (= (select2 (store2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 allocated_ Smt.true) stack50000o_0 ownerFrame_) (select2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 ownerFrame_)))	["(store2 Heap_0_ this exposeVersion_ temp0_0)", "stack50000o_0", "allocated_", "stack50000o_0", "ownerFrame_", "Smt.true"]
NEVER-MATCHED	missing-term	missing=['(select2 (store2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 allocated_ Smt.true) this inv_)'] nested_product=False	(or (= (select2 (store2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 allocated_ Smt.true) this inv_) A) (not (subtypes (select2 (store2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 allocated_ Smt.true) this inv_) A)) (not (subtypes A (select2 (store2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 allocated_ Smt.true) this inv_))))	["(select2 (store2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 allocated_ Smt.true) this inv_)", "A"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerFrame_) (= (select2 (store2 Heap_5_ this inv_ A) ?o_!10 ownerFrame_) (select2 Heap_5_ ?o_!10 ownerFrame_)))	["Heap_5_", "this", "inv_", "?o_!10", "ownerFrame_", "A"]
MATCHED-REJECTED	rej_nocontext	core-dominant-rej=rej_nocontext n=69257	(= (select2 (store2 Heap_ this inv_ System.Object) this inv_) System.Object)	["Heap_", "this", "inv_", "System.Object"]
MATCHED-REJECTED	rej_nocontext	core-dominant-rej=rej_nocontext n=69257	(or (= exposeVersion_ inv_) (= (select2 (store2 (store2 Heap_ this inv_ System.Object) this exposeVersion_ temp0_0) this inv_) (select2 (store2 Heap_ this inv_ System.Object) this inv_)))	["(store2 Heap_ this inv_ System.Object)", "this", "exposeVersion_", "this", "inv_", "temp0_0"]
MATCHED-REJECTED	rej_nocontext	core-dominant-rej=rej_nocontext n=69257	(or (= stack50000o_0 this) (= (select2 (store2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 allocated_ Smt.true) this inv_) (select2 (store2 Heap_0_ this exposeVersion_ temp0_0) this inv_)))	["(store2 Heap_0_ this exposeVersion_ temp0_0)", "stack50000o_0", "allocated_", "this", "inv_", "Smt.true"]
MATCHED-REJECTED	rej_nocontext	core-dominant-rej=rej_nocontext n=69257	(or (= this stack50000o_0) (not (= (select2 Heap_2_ this allocated_) Smt.true)) (not (or (not (= (select2 Heap_2_ this inv_) (select2 Heap_3_ this inv_))) (not (= (select2 Heap_2_ this localinv_) (select2 Heap_3_ this localinv_))))))	["this"]
MATCHED-REJECTED	rej_nocontext	core-dominant-rej=rej_nocontext n=69257	(or (= stack50000o_0 this) (= (select2 (store2 (store2 Heap_0_ this exposeVersion_ temp0_0) stack50000o_0 allocated_ Smt.true) this allocated_) (select2 (store2 Heap_0_ this exposeVersion_ temp0_0) this allocated_)))	["(store2 Heap_0_ this exposeVersion_ temp0_0)", "stack50000o_0", "allocated_", "this", "allocated_", "Smt.true"]
MATCHED-REJECTED	rej_nocontext	core-dominant-rej=rej_nocontext n=69257	(or (= exposeVersion_ allocated_) (= (select2 (store2 (store2 Heap_ this inv_ System.Object) this exposeVersion_ temp0_0) this allocated_) (select2 (store2 Heap_ this inv_ System.Object) this allocated_)))	["(store2 Heap_ this inv_ System.Object)", "this", "exposeVersion_", "this", "allocated_", "temp0_0"]
MATCHED-REJECTED	rej_nocontext	core-dominant-rej=rej_nocontext n=69257	(or (= inv_ allocated_) (= (select2 (store2 Heap_ this inv_ System.Object) this allocated_) (select2 Heap_ this allocated_)))	["Heap_", "this", "inv_", "this", "allocated_", "System.Object"]
MATCHED-REJECTED	rej_nocontext	core-dominant-rej=rej_nocontext n=69257	(or (= exposeVersion_ allocated_) (= (select2 (store2 (store2 Heap_ this inv_ System.Object) this exposeVersion_ temp0_0) stack50000o_0 allocated_) (select2 (store2 Heap_ this inv_ System.Object) stack50000o_0 allocated_)))	["(store2 Heap_ this inv_ System.Object)", "this", "exposeVersion_", "stack50000o_0", "allocated_", "temp0_0"]
MATCHED-REJECTED	rej_nocontext	core-dominant-rej=rej_nocontext n=69257	(or (= inv_ allocated_) (= (select2 (store2 Heap_ this inv_ System.Object) stack50000o_0 allocated_) (select2 Heap_ stack50000o_0 allocated_)))	["Heap_", "this", "inv_", "stack50000o_0", "allocated_", "System.Object"]
