class	reason	detail	body	params
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_5_ ?p_!66 ownerFrame_) PeerGroupPlaceholder_) (= (select2 Heap_5_ (select2 Heap_5_ ?p_!66 ownerRef_) localinv_) (BaseClass_ (select2 Heap_5_ ?p_!66 ownerFrame_))) (not (subtypes (select2 Heap_5_ (select2 Heap_5_ ?p_!66 ownerRef_) inv_) (select2 Heap_5_ ?p_!66 ownerFrame_))) (not (or (not (= (select2 Heap_5_ ?p_!66 inv_) (typeof_ ?p_!66))) (not (= (select2 Heap_5_ ?p_!66 localinv_) (typeof_ ?p_!66))))) (not (= (IsHeap Heap_5_) Smt.true)))	["Heap_5_", "?p_!66"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerRef_) (= (select2 (store2 Heap_5_ (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) ?p_!66 ownerRef_) (select2 Heap_5_ ?p_!66 ownerRef_)))	["Heap_5_", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!66", "ownerRef_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerFrame_) (= (select2 (store2 Heap_5_ (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) ?p_!66 ownerFrame_) (select2 Heap_5_ ?p_!66 ownerFrame_)))	["Heap_5_", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!66", "ownerFrame_", "System.Object"]
NEVER-MATCHED	trigger-did-not-fire	args present, no rejection evidence in run	(or (= inv_ localinv_) (= (select2 (store2 Heap_5_ (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) localinv_) (select2 Heap_5_ (select2 Heap_6_ this BasicMethodology.c) localinv_)))	["Heap_5_", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "(select2 Heap_6_ this BasicMethodology.c)", "localinv_", "System.Object"]
NEVER-MATCHED	trigger-did-not-fire	args present, no rejection evidence in run	(= (select2 (store2 Heap_5_ (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) inv_) System.Object)	["Heap_5_", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "System.Object"]
NEVER-MATCHED	trigger-did-not-fire	args present, no rejection evidence in run	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 Heap_5_ (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) this BasicMethodology.c) (select2 Heap_5_ this BasicMethodology.c)))	["Heap_5_", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "this", "BasicMethodology.c", "System.Object"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_3_ this BasicMethodology.x stack0i_1)', '80'] nested_product=False	(or (= this (select2 Heap_6_ this BasicMethodology.c)) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) this BasicMethodology.x 80) (select2 Heap_6_ this BasicMethodology.c) inv_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "this", "BasicMethodology.x", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "80"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_3_ this BasicMethodology.x stack0i_1)', '80'] nested_product=False	(or (= this (select2 Heap_6_ this BasicMethodology.c)) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) this BasicMethodology.x 80) (select2 Heap_6_ this BasicMethodology.c) localinv_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) localinv_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "this", "BasicMethodology.x", "(select2 Heap_6_ this BasicMethodology.c)", "localinv_", "80"]
NEVER-MATCHED	trigger-did-not-fire	args present, no rejection evidence in run	(or (not (= (IsHeap Heap_5_) Smt.true)) (= (select2 Heap_5_ this (AsRepField BasicMethodology.c BasicMethodology)) nullObject) (not (or (not (= (select2 Heap_5_ (select2 Heap_5_ this (AsRepField BasicMethodology.c BasicMethodology)) ownerRef_) this)) (not (= (select2 Heap_5_ (select2 Heap_5_ this (AsRepField BasicMethodology.c BasicMethodology)) ownerFrame_) BasicMethodology)))))	["Heap_5_", "this", "BasicMethodology.c", "BasicMethodology"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_3_ this BasicMethodology.x stack0i_1)', '80'] nested_product=False	(or (= BasicMethodology.x BasicMethodology.c) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) this BasicMethodology.x 80) this BasicMethodology.c) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) this BasicMethodology.c)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "this", "BasicMethodology.x", "this", "BasicMethodology.c", "80"]
NESTED	unresolved-outer-bound-var		(or (= BasicMethodology.x ownerFrame_) (= (select2 (store2 (store2 Heap_2_ this exposeVersion_ temp1_0) this BasicMethodology.x (select2 (store2 Heap_8_ stack0o_2 Component.y 80) this BasicMethodology.x)) ?o_!64 ownerFrame_) (select2 (store2 Heap_2_ this exposeVersion_ temp1_0) ?o_!64 ownerFrame_)))	["(store2 Heap_2_ this exposeVersion_ temp1_0)", "this", "BasicMethodology.x", "?o_!64", "ownerFrame_", "(select2 (store2 Heap_8_ stack0o_2 Component.y 80) this BasicMethodology.x)"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)', '80'] nested_product=False	(or (= Component.y BasicMethodology.x) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) this BasicMethodology.x) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) this BasicMethodology.x)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_8_ this BasicMethodology.c)", "Component.y", "this", "BasicMethodology.x", "80"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_6_ stack0o_1 inv_ System.Object)'] nested_product=False	(or (= exposeVersion_ BasicMethodology.x) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_8_ this BasicMethodology.c) exposeVersion_ temp3_0) this BasicMethodology.x) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) this BasicMethodology.x)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_8_ this BasicMethodology.c)", "exposeVersion_", "this", "BasicMethodology.x", "temp3_0"]
NEVER-MATCHED	trigger-did-not-fire	args present, no rejection evidence in run	(or (= inv_ BasicMethodology.x) (= (select2 (store2 Heap_6_ (select2 Heap_8_ this BasicMethodology.c) inv_ System.Object) this BasicMethodology.x) (select2 Heap_6_ this BasicMethodology.x)))	["Heap_6_", "(select2 Heap_8_ this BasicMethodology.c)", "inv_", "this", "BasicMethodology.x", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerFrame_) (= (select2 (store2 Heap_6_ (select2 Heap_8_ this BasicMethodology.c) inv_ System.Object) ?o_!64 ownerFrame_) (select2 Heap_6_ ?o_!64 ownerFrame_)))	["Heap_6_", "(select2 Heap_8_ this BasicMethodology.c)", "inv_", "?o_!64", "ownerFrame_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= exposeVersion_ ownerFrame_) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_8_ this BasicMethodology.c) exposeVersion_ temp3_0) ?o_!64 ownerFrame_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) ?o_!64 ownerFrame_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_8_ this BasicMethodology.c)", "exposeVersion_", "?o_!64", "ownerFrame_", "temp3_0"]
NESTED	unresolved-outer-bound-var		(or (= Component.y ownerFrame_) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) ?o_!64 ownerFrame_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) ?o_!64 ownerFrame_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_8_ this BasicMethodology.c)", "Component.y", "?o_!64", "ownerFrame_", "80"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerFrame_) (= (select2 (store2 (store2 Heap_8_ stack0o_2 Component.y 80) (select2 Heap_8_ this BasicMethodology.c) inv_ (typeof_ stack0o_1)) ?o_!64 ownerFrame_) (select2 (store2 Heap_8_ stack0o_2 Component.y 80) ?o_!64 ownerFrame_)))	["(store2 Heap_8_ stack0o_2 Component.y 80)", "(select2 Heap_8_ this BasicMethodology.c)", "inv_", "?o_!64", "ownerFrame_", "(typeof_ stack0o_1)"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_6_ stack0o_1 inv_ System.Object)'] nested_product=False	(or (= exposeVersion_ BasicMethodology.c) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) this BasicMethodology.c) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) this BasicMethodology.c)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "this", "BasicMethodology.c", "temp3_0"]
NEVER-MATCHED	trigger-did-not-fire	args present, no rejection evidence in run	(or (= inv_ BasicMethodology.c) (= (select2 (store2 Heap_6_ (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) this BasicMethodology.c) (select2 Heap_6_ this BasicMethodology.c)))	["Heap_6_", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "this", "BasicMethodology.c", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerFrame_) (= (select2 (store2 (store2 Heap_9_ stack0o_1 inv_ Component) this inv_ BasicMethodology) ?o_!64 ownerFrame_) (select2 (store2 Heap_9_ stack0o_1 inv_ Component) ?o_!64 ownerFrame_)))	["(store2 Heap_9_ stack0o_1 inv_ Component)", "this", "inv_", "?o_!64", "ownerFrame_", "BasicMethodology"]
NEVER-MATCHED	missing-term	missing=['(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this sharingMode_) (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) this sharingMode_)))	["(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "this", "sharingMode_", "Component"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)', '80'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) this sharingMode_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) this sharingMode_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "this", "sharingMode_", "80"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_6_ stack0o_1 inv_ System.Object)'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) this sharingMode_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) this sharingMode_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "this", "sharingMode_", "temp3_0"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_3_ this BasicMethodology.x stack0i_1)'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) this sharingMode_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) this sharingMode_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "this", "sharingMode_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerRef_) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) ?o_!64 ownerRef_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?o_!64 ownerRef_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?o_!64", "ownerRef_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= exposeVersion_ ownerRef_) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) ?o_!64 ownerRef_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) ?o_!64 ownerRef_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "?o_!64", "ownerRef_", "temp3_0"]
NESTED	unresolved-outer-bound-var		(or (= Component.y ownerRef_) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) ?o_!64 ownerRef_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) ?o_!64 ownerRef_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "?o_!64", "ownerRef_", "80"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerRef_) (= (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) ?o_!64 ownerRef_) (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) ?o_!64 ownerRef_)))	["(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?o_!64", "ownerRef_", "Component"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerRef_) (= (select2 (store2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this inv_ BasicMethodology) ?o_!64 ownerRef_) (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) ?o_!64 ownerRef_)))	["(store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component)", "this", "inv_", "?o_!64", "ownerRef_", "BasicMethodology"]
NESTED	unresolved-outer-bound-var		(or (= this ?p_!63) (= (select2 (store2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this inv_ BasicMethodology) ?p_!63 inv_) (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) ?p_!63 inv_)))	["(store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component)", "this", "inv_", "?p_!63", "inv_", "BasicMethodology"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!63) (= (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) ?p_!63 inv_) (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) ?p_!63 inv_)))	["(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!63", "inv_", "Component"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!63) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) ?p_!63 inv_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) ?p_!63 inv_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "?p_!63", "inv_", "80"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!63) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) ?p_!63 inv_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) ?p_!63 inv_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "?p_!63", "inv_", "temp3_0"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!63) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) ?p_!63 inv_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!63 inv_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!63", "inv_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= this ?p_!63) (= (select2 (store2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this inv_ BasicMethodology) ?p_!63 localinv_) (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) ?p_!63 localinv_)))	["(store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component)", "this", "inv_", "?p_!63", "localinv_", "BasicMethodology"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!63) (= (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) ?p_!63 localinv_) (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) ?p_!63 localinv_)))	["(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!63", "localinv_", "Component"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!63) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) ?p_!63 localinv_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) ?p_!63 localinv_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "?p_!63", "localinv_", "80"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!63) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) ?p_!63 localinv_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) ?p_!63 localinv_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "?p_!63", "localinv_", "temp3_0"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!63) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) ?p_!63 localinv_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!63 localinv_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!63", "localinv_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerRef_) (= (select2 (store2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this inv_ BasicMethodology) ?p_!63 ownerRef_) (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) ?p_!63 ownerRef_)))	["(store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component)", "this", "inv_", "?p_!63", "ownerRef_", "BasicMethodology"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerRef_) (= (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) ?p_!63 ownerRef_) (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) ?p_!63 ownerRef_)))	["(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!63", "ownerRef_", "Component"]
NESTED	unresolved-outer-bound-var		(or (= Component.y ownerRef_) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) ?p_!63 ownerRef_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) ?p_!63 ownerRef_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "?p_!63", "ownerRef_", "80"]
NESTED	unresolved-outer-bound-var		(or (= exposeVersion_ ownerRef_) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) ?p_!63 ownerRef_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) ?p_!63 ownerRef_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "?p_!63", "ownerRef_", "temp3_0"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerRef_) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) ?p_!63 ownerRef_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!63 ownerRef_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!63", "ownerRef_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= inv_ allocated_) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) ?p_!63 allocated_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!63 allocated_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!63", "allocated_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= exposeVersion_ allocated_) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) ?p_!63 allocated_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) ?p_!63 allocated_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "?p_!63", "allocated_", "temp3_0"]
NESTED	unresolved-outer-bound-var		(or (= Component.y allocated_) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) ?p_!63 allocated_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) ?p_!63 allocated_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "?p_!63", "allocated_", "80"]
NESTED	unresolved-outer-bound-var		(or (= inv_ allocated_) (= (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) ?p_!63 allocated_) (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) ?p_!63 allocated_)))	["(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!63", "allocated_", "Component"]
