file	online_route_in_trail	cap_text_anywhere	trail_routes
QF_ABV/dwp_formulas/try3_noof_functions_dwp_vdir.hash_string.il.dwp.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_mv.get_quoting_style.il.dwp.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_unexpand.get_quoting_style.il.dwp.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.hash_get_n_entries.il.fse-bfs.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_quoting_style.il.dwp.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try4_difret_functions_disjunctions_sha1sum.close_stdout_set_file_name.il.disjunctions_0.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try4_difret_functions_disjunctions_vdir.strmode.il.disjunctions_6.smt2	yes	no	abv-online-cdclt,array-fast-path,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try4_true_functions_dwp_tail.set_quoting_style.il.dwp.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_mkfifo.get_quoting_style.il.dwp.smt2	yes	no	abv-online-cdclt,array-fast-path,dl-online,fd:bounded-completeness-unsat,fd:length-lia,fd:lex-order,fd:membership,fd:online-string,fd:parse,fd:source-string-sat-probe,fd:source-string-semantic-unsat,fd:string-gate,fd:word-route,probe
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_tsort.quoting_options_from_style.il.dwp.smt2	yes	yes	abv-online-cdclt,array-fast-path,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_id.close_stdout_set_file_name.il.flanagansaxe.smt2	yes	no	abv-online-cdclt,array-fast-path,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tac.quoting_options_from_style.il.flanagansaxe.smt2	yes	yes	abv-online-cdclt,array-fast-path,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_stat.close_stdout_set_file_name.il.fse-bfs.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try5_small_difret_functions_wp_seq.set_char_quoting.il.wp.smt2	yes	no	abv-online-cdclt,array-fast-path,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mknod.get_quoting_style.il.dwp.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_csplit.search_cur_bkref_entry.il.flanagansaxe.smt2	yes	yes	abv-online-cdclt,array-fast-path,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_uname.get_quoting_style.il.flanagansaxe.smt2	no	no	dl-online,fd:parse,probe,qf-bv
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_yes.set_char_quoting.il.wp.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/ecc/com.galois.ecc.P384ECC64.ec_mul_aux1.short.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-0259.smt2	no	no	array-unsat-refuter,fd:parse,probe
QF_ABV/egt/egt-0564.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-0871.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-1174.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-1482.smt2	no	no	array-unsat-refuter,fd:parse,probe
QF_ABV/egt/egt-1798.smt2	no	no	array-unsat-refuter,fd:parse,probe
QF_ABV/egt/egt-2102.smt2	no	no	array-unsat-refuter,fd:parse,probe
QF_ABV/egt/egt-2413.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-2722.smt2	no	no	array-unsat-refuter,fd:parse,probe
QF_ABV/egt/egt-3032.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-3340.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-3645.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-3948.smt2	no	no	array-unsat-refuter,fd:parse,probe
QF_ABV/egt/egt-4258.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-4562.smt2	no	no	array-unsat-refuter,fd:parse,probe
QF_ABV/egt/egt-4870.smt2	no	no	array-unsat-refuter,fd:parse,probe
QF_ABV/egt/egt-5172.smt2	no	no	array-unsat-refuter,fd:parse,probe
QF_ABV/egt/egt-5483.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-5791.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-6099.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-6405.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-6729.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-7037.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-7339.smt2	no	no	array-unsat-refuter,fd:parse,probe
QF_ABV/egt/egt-7644.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/klee-selected-smt2/cu-large-qids/_lbracket-query-052.smt2	yes	yes	abv-online-cdclt,array-fast-path,dl-online,fd:parse,probe
QF_ABV/klee-selected-smt2/cu-no-caches/_csplit-query-000263.smt2	yes	yes	abv-online-cdclt,array-fast-path,dl-online,fd:bounded-completeness-unsat,fd:length-lia,fd:lex-order,fd:membership,fd:online-string,fd:parse,fd:source-string-sat-probe,fd:source-string-semantic-unsat,fd:string-gate,fd:word-route,probe
QF_ABV/platania/copy_array/copy_array11.c.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
