file	online_route_in_trail	cap_text_anywhere	trail_routes
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_stty.visible.il.dwp.smt2	yes	no	abv-online-cdclt,array-fast-path,dl-online,fd:bounded-completeness-unsat,fd:length-lia,fd:lex-order,fd:membership,fd:online-string,fd:parse,fd:source-string-sat-probe,fd:source-string-semantic-unsat,fd:string-gate,fd:word-route,probe
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_dirname.quoting_options_from_style.il.flanagansaxe.smt2	yes	yes	abv-online-cdclt,array-fast-path,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_sha512sum.set_quoting_style.il.flanagansaxe.smt2	yes	yes	abv-online-cdclt,array-fast-path,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_mkdir.close_stdout_set_file_name.il.fse-bfs.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try5_small_difret_functions_wp_mkdir.set_char_quoting.il.wp.smt2	yes	no	abv-online-cdclt,array-fast-path,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_env.set_char_quoting.il.dwp.smt2	yes	no	abv-online-cdclt,array-fast-path,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_mtime.il.dwp.smt2	yes	yes	abv-online-cdclt,array-fast-path,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_shuf.isaac_mix.il.flanagansaxe.smt2	yes	no	abv-online-cdclt,array-fast-path,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_ptx.search_cur_bkref_entry.il.wp.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/dwp_formulas/try5_small_true_functions_wp_md5sum.md5_process_block.il.wp.smt2	yes	no	abv-online-cdclt,array-fast-path,dl-online,fd:parse,probe
QF_ABV/egt/egt-0182.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-0487.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-0796.smt2	no	no	array-unsat-refuter,fd:parse,probe
QF_ABV/egt/egt-1098.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-1404.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-1723.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-2026.smt2	no	no	array-unsat-refuter,fd:parse,probe
QF_ABV/egt/egt-2337.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-2643.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-2957.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-3265.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-3569.smt2	no	no	array-unsat-refuter,fd:parse,probe
QF_ABV/egt/egt-3872.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-4180.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-4487.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-4794.smt2	no	no	array-unsat-refuter,fd:parse,probe
QF_ABV/egt/egt-5097.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-5407.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-5715.smt2	no	no	array-unsat-refuter,fd:parse,probe
QF_ABV/egt/egt-6024.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-6328.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-6654.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-6957.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-7264.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-7568.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/egt/egt-7873.smt2	yes	no	abv-online-cdclt,dl-online,fd:parse,probe
QF_ABV/klee-selected-smt2/cu-no-caches/_csplit-query-000188.smt2	yes	yes	abv-online-cdclt,array-fast-path,dl-online,fd:bounded-completeness-unsat,fd:length-lia,fd:lex-order,fd:membership,fd:online-string,fd:parse,fd:source-string-sat-probe,fd:source-string-semantic-unsat,fd:string-gate,fd:word-route,probe
QF_ABV/klee-selected-smt2/cu-no-caches/_lbracket-query-000333.smt2	yes	yes	abv-online-cdclt,array-fast-path,dl-online,fd:parse,probe
