file	A	A_ms	A_rc	B	B_ms	B_rc	first
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1622.fof.smt2	unsat	410	0	unsat	408	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/NB19-026__flow_formal_vectors__indefinite_bounded.adb_40_25_precondition___00.smt2	unsat	109	0	unsat	107	0	A
UFLIA/simplify2/front_end_suite/javafe.tc.PrepTypeDeclaration.001.smt2	unknown	24131	0	unknown	24134	0	B
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1729.fof.smt2	unsat	411	0	unsat	409	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/NB19-026__flow_formal_vectors__indefinite_bounded.adb_50_25_precondition___00.smt2	unsat	110	0	unsat	108	0	B
UFLIA/simplify2/front_end_suite/javafe.tc.TypeCheck.004.smt2	unsat	910	0	unsat	908	0	A
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1857.fof.smt2	unsat	411	0	unsat	408	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/NB19-026__flow_formal_vectors__indefinite_bounded.adb_54_10_precondition___00.smt2	unsat	1211	0	unsat	1209	0	A
UFLIA/simplify2/front_end_suite/javafe.tc.Types.033.smt2	unknown	24233	0	unknown	24633	0	B
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1886.fof.smt2	unsat	409	0	unsat	408	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/NC17-035__flow_tick_old_issue__tick_old_implies_input.ads_12_31_overflow_check___00.smt2	unknown	110	0	unknown	108	0	B
UFLIA/simplify2/front_end_suite/javafe.tc.Types.060.smt2	unknown	25136	0	unknown	25032	0	A
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2038.fof.smt2	unsat	410	0	unsat	409	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/O206-030__generic__pack_refs.ads_13_11_main_refs.adb_5_4_complete_contract_cases___00.smt2	unsat	110	0	unsat	108	0	A
UFLIA/simplify2/front_end_suite/javafe.util.LocationManagerCorrelatedReader.007.smt2	unsat	2011	0	unsat	2010	0	B
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2065.fof.smt2	unsat	411	0	unsat	409	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/O414-015__flow_constants_in_contracts_review_tests__info_flow_tests.adb_124_33_overflow_check___00.smt2	unknown	9518	0	unknown	9617	0	B
UFLIA/simplify2/front_end_suite/tohtml.Java2Html.013.smt2	unsat	309	0	unsat	309	0	A
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2086.fof.smt2	unsat	210	0	unsat	209	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/O428-055__formal_vector__a-cfdlli.ads_1029_43_loop_types.ads_15_4_overflow_check___00.smt2	unknown	1711	0	unknown	1709	0	A
UFLIA/sledgehammer/Arrow_Order/smtlib.559216.smt2	unsat	109	0	unsat	108	0	B
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2227.fof.smt2	unsat	409	0	unsat	407	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/O428-055__formal_vector__init_list_zero.adb_12_30_loop_invariant_init___00.smt2	unknown	2112	0	unknown	3210	0	B
UFLIA/sledgehammer/Arrow_Order/smtlib.588408.smt2	unknown	19730	0	unknown	19729	0	A
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2254.fof.smt2	unsat	409	0	unsat	408	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/O429-042__stdlib_tasking__ada_real_time.ads_112_47_overflow_check___00.smt2	unknown	111	0	unknown	108	0	A
UFLIA/sledgehammer/Arrow_Order/smtlib.817743.smt2	unknown	17127	0	unknown	16826	0	B
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2283.fof.smt2	unsat	410	0	unsat	408	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/O429-042__stdlib_tasking__ada_real_time.ads_76_47_overflow_check___00.smt2	unknown	109	0	unknown	108	0	B
UFLIA/sledgehammer/FFT/smtlib.1000674.smt2	unknown	24335	0	unknown	24333	0	A
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2297.fof.smt2	unsat	410	0	unsat	408	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/O429-052__flow_tasking_review__unsync_access__foo.adb_4_9_ceiling__priority_protocol___00.smt2	unsat	109	0	unsat	109	0	A
UFLIA/sledgehammer/FFT/smtlib.1022406.smt2	unknown	611	0	unknown	708	0	B
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2304.fof.smt2	unsat	410	0	unsat	408	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/O512-022__fibonacci__fib.adb_28_33_loop_invariant_preserv___00.smt2	unknown	910	0	unknown	908	0	B
UFLIA/sledgehammer/FFT/smtlib.1026676.smt2	unknown	309	0	unknown	308	0	A
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2390.fof.smt2	unsat	410	0	unsat	408	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/O512-022__fibonacci__fib.adb_46_19_range_check___00.smt2	unsat	109	0	unsat	108	0	A
UFLIA/sledgehammer/FFT/smtlib.601690.smt2	unknown	22533	0	unknown	22429	0	B
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2413.fof.smt2	unsat	411	0	unsat	409	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/O512-022__model_transform__model.ads_37_14_postcondition___00.smt2	unsat	109	0	unsat	107	0	B
UFLIA/sledgehammer/FFT/smtlib.682664.smt2	unknown	17025	0	unknown	16920	0	A
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2681.fof.smt2	unsat	409	0	unsat	408	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/O512-022__vscomp2014_partition_rte__a-cofuve.ads_232_54_a-cfdlli.ads_69_7_partition_refinement.ads_15_4_overflow_check___00.smt2	unsat	109	0	unsat	107	0	A
UFLIA/sledgehammer/FFT/smtlib.814926.smt2	unknown	610	0	unknown	709	0	B
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2726.fof.smt2	unsat	410	0	unsat	407	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/O512-022__vscomp2014_partition_rte__a-cofuve.ads_238_59_a-cforma.ads_112_7_partition_refinement.ads_20_4_overflow_check___00.smt2	unsat	110	0	unsat	107	0	B
UFLIA/sledgehammer/FFT/smtlib.894258.smt2	unknown	109	0	unknown	108	0	A
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2758.fof.smt2	unsat	409	0	unsat	409	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/O512-022__vscomp2014_partition_rte__a-cofuve.ads_238_76_a-cofove.ads_87_7_partition_refinement.ads_32_4_overflow_check___00.smt2	unsat	110	0	unsat	108	0	A
UFLIA/sledgehammer/FFT/smtlib.931246.smt2	unknown	4212	0	unknown	4213	0	B
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2785.fof.smt2	unsat	409	0	unsat	408	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/O520-007__splitting__split.adb_13_10_precondition___00.smt2	unsat	109	0	unsat	107	0	B
UFLIA/sledgehammer/FFT/smtlib.967563.smt2	unknown	23432	0	unknown	23432	0	A
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2852.fof.smt2	unsat	209	0	unsat	207	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/O522-028__loop_entry_update__a-cfdlli.ads_1210_6_loop_types.ads_16_4_disjoint_contract_cases___00.smt2	unknown	208	0	unknown	107	0	A
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1000531.smt2	unsat	3112	0	unsat	3111	0	B
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2915.fof.smt2	unsat	110	0	unsat	107	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/O522-028__loop_entry_update__a-cfdlli.ads_1364_20_loop_types.ads_16_4_precondition___00.smt2	unsat	109	0	unsat	107	0	B
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1094575.smt2	unknown	18728	0	unknown	18726	0	A
AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2924.fof.smt2	unsat	110	0	unsat	109	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/O601-022__membership__membership_discr.adb_3_30_range_check___01.smt2	unsat	109	0	unsat	108	0	A
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1101612.smt2	unknown	19329	0	unknown	19527	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_array_0108.fof.smt2	unsat	109	0	unsat	107	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/O708-018__root_conversion__integer_true_check.adb_6_19_assert___00.smt2	unsat	108	0	unsat	108	0	B
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1208595.smt2	unknown	4013	0	unknown	4011	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_array_0342.fof.smt2	unsat	110	0	unsat	107	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/O901-014__formal_vectors__a-cfinve.ads_391_51_aida-containers-formal_vectors.ads_178_4_hnco-test2.ads_8_4_overflow_check___00.smt2	unsat	109	0	unsat	107	0	A
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1269992.smt2	unknown	1911	0	unknown	1909	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_array_0345.fof.smt2	unsat	109	0	unsat	107	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/O901-014__formal_vectors__a-cfinve.ads_496_51_aida-containers-formal_vectors.ads_178_4_hnco-test2.ads_8_4_overflow_check___00.smt2	unsat	109	0	unsat	107	0	B
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1338566.smt2	unknown	19829	0	unknown	24633	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_array_0351.fof.smt2	unsat	110	0	unsat	107	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/O901-014__formal_vectors__aida-containers-formal_vectors.adb_117_52_hnco-test2.ads_8_4_range_check___00.smt2	unsat	110	0	unsat	108	0	A
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1362602.smt2	unknown	19930	0	unknown	20130	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_array_0447.fof.smt2	unsat	110	0	unsat	108	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/O909-009__task_types__task_types.ads_9_23_range_check___00.smt2	unsat	111	0	unsat	108	0	B
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1375448.smt2	unknown	13223	0	unknown	13122	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_array_0526.fof.smt2	unsat	110	0	unsat	108	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/OA05-012__interrupt_priority__interrupt_priority.adb_14_20_overflow_check___00.smt2	unsat	210	0	unsat	208	0	A
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1421004.smt2	unknown	23932	0	unknown	23931	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0029.fof.smt2	unsat	209	0	unsat	207	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/OA05-012__interrupt_priority__interrupt_priority.adb_22_20_overflow_check___00.smt2	unsat	209	0	unsat	208	0	B
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1447742.smt2	unknown	15727	0	unknown	15725	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0046.fof.smt2	unsat	110	0	unsat	107	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/OA06-016__contracts_on_intrinsic_relations__p.adb_21_10_raise___00.smt2	unsat	210	0	unsat	109	0	A
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1462182.smt2	unknown	21031	0	unknown	21231	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0098.fof.smt2	unsat	209	0	unsat	207	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/OB06-004__mutually_recursive_protected_procs__p2.adb_10_24_range_check___00.smt2	unsat	109	0	unsat	108	0	B
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.649956.smt2	unknown	2412	0	unknown	2410	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0286.fof.smt2	unsat	109	0	unsat	107	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/OB09-003__counterexam_out_of_range__p.adb_7_33_loop_invariant_preserv___00.smt2	unsat	109	0	unsat	108	0	A
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.654374.smt2	unknown	21930	0	unknown	21930	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0422.fof.smt2	unsat	209	0	unsat	207	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/OB17-029__ceiling_elaboration_generics__main.adb_5_11_ceiling__priority_protocol___00.smt2	unknown	109	0	unknown	108	0	B
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.662008.smt2	unknown	309	0	unknown	308	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0423.fof.smt2	unsat	209	0	unsat	208	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/OC10-031__discriminant_as_default_arg__main.adb_5_8_precondition___00.smt2	unknown	1211	0	unknown	1109	0	A
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.830606.smt2	unknown	15025	0	unknown	15024	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0474.fof.smt2	unsat	109	0	unsat	108	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/P118-034__flow_gg_constants__a.adb_36_37_overflow_check___00.smt2	unsat	310	0	unsat	308	0	B
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.876477.smt2	unknown	25235	0	unknown	25134	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0541.fof.smt2	unsat	210	0	unsat	207	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/P223-007__double_generic__main.adb_8_19_assert___00.smt2	unsat	109	0	unsat	108	0	A
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.885037.smt2	unsat	108	0	unsat	108	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0936.fof.smt2	unsat	210	0	unsat	208	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__mod_lemmas.adb_83_25_range_check___00.smt2	unsat	109	0	unsat	108	0	B
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.930030.smt2	unknown	14724	0	unknown	15024	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_init_1086.fof.smt2	unsat	210	0	unsat	208	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__mod_lemmas.adb_93_15_range_check___00.smt2	unsat	110	0	unsat	107	0	A
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.942321.smt2	unknown	17929	0	unknown	17726	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_init_1350.fof.smt2	unsat	209	0	unsat	208	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/P405-006__arithmetic_from_dafny__mul_lemmas.adb_229_29_range_check___00.smt2	unsat	110	0	unsat	108	0	B
UFLIA/sledgehammer/Hoare/smtlib.1012696.smt2	unknown	19931	0	unknown	19430	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0202.fof.smt2	unsat	310	0	unsat	308	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/P414-029__equality_formal_vectors__a-cofuve.ads_300_52_a-cfinve.ads_102_7_names.adb_44_4_overflow_check___00.smt2	unsat	110	0	unsat	108	0	A
UFLIA/sledgehammer/Hoare/smtlib.1040446.smt2	unknown	18831	0	unknown	19228	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0220.fof.smt2	unsat	310	0	unsat	307	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/P518-021__frame_for_swap__test_swap_lines.adb_9_65_test_swap_lines.adb_51_4_index_check___00.smt2	unsat	810	0	unsat	809	0	B
UFLIA/sledgehammer/Hoare/smtlib.1053284.smt2	unknown	21731	0	unknown	21724	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0234.fof.smt2	unsat	311	0	unsat	309	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/P701-039__predicate__a.ads_5_27_predicate_check___00.smt2	unsat	110	0	unsat	108	0	A
UFLIA/sledgehammer/Hoare/smtlib.1066997.smt2	unknown	15125	0	unknown	15324	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0242.fof.smt2	unsat	309	0	unsat	309	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/P708-032__riposte_basic_z3_CE__basic.adb_70_30_assert___00.smt2	unsat	110	0	unsat	108	0	B
UFLIA/sledgehammer/Hoare/smtlib.1166171.smt2	unsat	1111	0	unsat	1108	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0303.fof.smt2	unsat	310	0	unsat	308	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/P715-019__flow_subprogram_termination__formal_cont.adb_29_10_dead_code___00.smt2	unknown	1211	0	unknown	1210	0	A
UFLIA/sledgehammer/Hoare/smtlib.1208139.smt2	unknown	18928	0	unknown	20029	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0448.fof.smt2	unsat	310	0	unsat	308	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/P727-021__generic_instance__generic_instance.adb_19_22_assert___00.smt2	unsat	110	0	unsat	108	0	B
UFLIA/sledgehammer/Hoare/smtlib.560167.smt2	unknown	23932	0	unknown	24032	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0497.fof.smt2	unsat	310	0	unsat	308	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/P801-003__flow_type_invariants__test_08.ads_11_9_invariant_check_on_default_value___00.smt2	unsat	110	0	unsat	107	0	A
UFLIA/sledgehammer/Hoare/smtlib.635268.smt2	unknown	18830	0	unknown	24433	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0533.fof.smt2	unsat	310	0	unsat	308	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/PA12-001__default_checks_on_private__tagged_component_check.ads_246_25_range_check___00.smt2	unknown	8219	0	unknown	8317	0	B
UFLIA/sledgehammer/Hoare/smtlib.713724.smt2	unknown	6417	0	unknown	6214	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0704.fof.smt2	unsat	310	0	unsat	308	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/PA30-001__part_of_spark_mode_off__main.adb_3_11_ceiling__priority_protocol___00.smt2	unsat	109	0	unsat	108	0	A
UFLIA/sledgehammer/Hoare/smtlib.807900.smt2	unknown	24133	0	unknown	24031	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0765.fof.smt2	unsat	309	0	unsat	308	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/PB23-052__local_protected_type__a-cofuve.ads_239_30_a-cofove.ads_87_7_p.ads_4_4_range_check___00.smt2	unsat	110	0	unsat	107	0	B
UFLIA/sledgehammer/Hoare/smtlib.840395.smt2	unsat	509	0	unsat	409	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0977.fof.smt2	unsat	309	0	unsat	308	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/Q105-001__hidden_comp_default_check__tagged_component_check.ads_128_28_range_check___00.smt2	unknown	17127	0	unknown	17125	0	A
UFLIA/sledgehammer/Hoare/smtlib.953884.smt2	unknown	24234	0	unknown	24434	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1023.fof.smt2	unsat	310	0	unsat	308	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/Q105-001__hidden_comp_default_check__tagged_component_check.ads_270_25_range_check___01.smt2	unknown	3113	0	unknown	3111	0	B
UFLIA/sledgehammer/Hoare/smtlib.990986.smt2	unknown	15528	0	unknown	15525	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1133.fof.smt2	unsat	309	0	unsat	308	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/Q828-043__recursive_list_pointers__update_lists.adb_38_29_null_pointer_dereference___00.smt2	unknown	210	0	unknown	209	0	A
UFLIA/sledgehammer/NS_Shared/smtlib.574441.smt2	unknown	14225	0	unknown	13423	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1139.fof.smt2	unsat	310	0	unsat	309	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/Q912-021__codepeer_by_example__cond_assign.adb_6_14_overflow_check___00.smt2	unknown	110	0	unknown	108	0	B
UFLIA/sledgehammer/NS_Shared/smtlib.790317.smt2	unknown	19230	0	unknown	19328	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1191.fof.smt2	unsat	310	0	unsat	308	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/Q912-021__codepeer_by_example__induction.adb_5_14_overflow_check___00.smt2	unsat	110	0	unsat	108	0	A
UFLIA/sledgehammer/NS_Shared/smtlib.807156.smt2	unknown	15424	0	unknown	15423	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1389.fof.smt2	unsat	308	0	unsat	308	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/Q912-021__codepeer_by_example__multi_cond_assign.adb_7_17_overflow_check___00.smt2	unknown	109	0	unknown	107	0	B
UFLIA/sledgehammer/NS_Shared/smtlib.902898.smt2	unknown	14925	0	unknown	15525	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1408.fof.smt2	unsat	309	0	unsat	309	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/Q916-001__flow_dispatching__ints.ads_17_14_postcondition___00.smt2	unsat	309	0	unsat	308	0	A
UFLIA/sledgehammer/QEpres/smtlib.1063101.smt2	unknown	14024	0	unknown	14022	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1450.fof.smt2	unsat	310	0	unsat	307	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/QA17-021__flow_handler__r.ads_21_33_range_check___00.smt2	unsat	110	0	unsat	107	0	B
UFLIA/sledgehammer/QEpres/smtlib.1177285.smt2	unknown	24234	0	unknown	24232	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1808.fof.smt2	unsat	309	0	unsat	307	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/QC08-004__flow_visible__main.adb_10_19_assert___00.smt2	unknown	110	0	unknown	109	0	A
UFLIA/sledgehammer/QEpres/smtlib.1178168.smt2	unknown	23331	0	unknown	23331	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_2085.fof.smt2	unsat	310	0	unsat	308	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/QC08-010__loopvar__loopvar.adb_6_14_overflow_check___00.smt2	unsat	109	0	unsat	107	0	B
UFLIA/sledgehammer/QEpres/smtlib.1195133.smt2	unknown	23334	0	unknown	23332	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_2197.fof.smt2	unsat	310	0	unsat	309	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/R409-005__inline_aliasing__show_no_aliasing_of_names.adb_9_23_show_no_aliasing_of_names.adb_16_4_overflow_check___00.smt2	unsat	110	0	unsat	108	0	A
UFLIA/sledgehammer/QEpres/smtlib.1206649.smt2	unknown	24234	0	unknown	24233	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_2214.fof.smt2	unsat	309	0	unsat	308	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/R409-005__inline_aliasing__show_no_aliasing_of_names.adb_9_23_show_no_aliasing_of_names.adb_17_4_overflow_check___00.smt2	unsat	110	0	unsat	108	0	B
UFLIA/sledgehammer/QEpres/smtlib.1244009.smt2	unknown	16526	0	unknown	16422	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_2282.fof.smt2	unsat	310	0	unsat	308	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/R417-042__flow_type_aspects__wrapper.adb_6_26_predicate_check___00.smt2	unknown	110	0	unknown	108	0	A
UFLIA/sledgehammer/QEpres/smtlib.583680.smt2	unknown	13724	0	unknown	13722	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_2337.fof.smt2	unsat	309	0	unsat	309	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/R423-012__dead_code__dead_code.adb_88_10_dead_code___00.smt2	unknown	109	0	unknown	107	0	B
UFLIA/sledgehammer/QEpres/smtlib.606789.smt2	unknown	7317	0	unknown	6815	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_2403.fof.smt2	unknown	8319	0	unknown	7916	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/R427-016__check_on_param_call__formals_rec_split.adb_53_13_discriminant_check___00.smt2	unknown	411	0	unknown	409	0	A
UFLIA/sledgehammer/QEpres/smtlib.620991.smt2	unknown	15526	0	unknown	15524	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0489.fof.smt2	unsat	109	0	unsat	108	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_2088c1_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	25034	0	unknown	25134	0	B
UFLIA/sledgehammer/QEpres/smtlib.657335.smt2	unknown	310	0	unknown	308	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0536.fof.smt2	unsat	110	0	unsat	108	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_5f4e6e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unsat	1111	0	unsat	1109	0	A
UFLIA/sledgehammer/QEpres/smtlib.830729.smt2	unknown	4813	0	unknown	4813	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0719.fof.smt2	unsat	109	0	unsat	109	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_647287_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unsat	1110	0	unsat	1108	0	B
UFLIA/sledgehammer/QEpres/smtlib.837050.smt2	unknown	13123	0	unknown	13121	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0758.fof.smt2	unsat	109	0	unsat	109	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_6a23da_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unsat	1210	0	unsat	1210	0	A
UFLIA/sledgehammer/QEpres/smtlib.843039.smt2	unknown	18132	0	unknown	18329	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0906.fof.smt2	unsat	110	0	unsat	108	0	A
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_81e98f_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unsat	1112	0	unsat	1110	0	B
UFLIA/sledgehammer/QEpres/smtlib.845441.smt2	unknown	21032	0	unknown	20929	0	A
AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0964.fof.smt2	unsat	109	0	unsat	108	0	B
UFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_8dabaa_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unsat	1712	0	unsat	1709	0	A
UFLIA/sledgehammer/QEpres/smtlib.864050.smt2	unknown	1911	0	unknown	2109	0	B
AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0974.fof.smt2	unsat	109	0	unsat	107	0	A
