file	status	asserts	pos_forall_unit	pos_forall_split	split_whitelisted	split_refused	forall_under_binder	exists_pos	any_quant	multi_binder_unit	mbqi_exit_pred	activation_target	widen_target	engine_wl	engine_refused	engine_widen_target
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/peter/symmetric_sat_65.smt2	OK	67	1	0	0	0	1	0	2	1	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/why/smtlibd816f8.smt2	OK	101	98	0	0	0	320	2	420	0	nested-binder-in-matrix	1	0	0	17	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify/quaternion_ds1_symm_0404.fof.smt2	OK	14	12	6	0	6	2	1	21	11	quantifier-below-top-level	1	1	0	6	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_arithmetics/thruster_init_0161.fof.smt2	OK	14	12	0	0	0	3	1	16	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_array_0390.fof.smt2	OK	14	12	0	0	0	0	0	12	11	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_0910.fof.smt2	OK	14	12	4	0	4	1	0	17	11	quantifier-below-top-level	1	1	0	4	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0121.fof.smt2	OK	14	12	0	0	0	0	0	12	11	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_0919.fof.smt2	OK	14	12	0	0	0	0	1	13	11	quantifier-below-top-level	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2269.fof.smt2	OK	14	12	2	0	2	0	1	15	11	quantifier-below-top-level	1	1	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_array_0507.fof.smt2	OK	14	12	0	0	0	1	1	14	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0060.fof.smt2	OK	14	12	0	0	0	1	1	14	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1267.fof.smt2	OK	14	12	0	0	0	4	1	17	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0065.fof.smt2	OK	14	12	0	0	0	2	1	15	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_1271.fof.smt2	OK	14	12	0	0	0	2	1	15	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_2508.fof.smt2	OK	14	12	0	0	0	4	1	17	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_forall/thruster_init_0441.fof.smt2	OK	14	12	0	0	0	10	1	23	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_prop/gauss_init_0188.fof.smt2	OK	14	12	4	0	4	1	0	17	11	quantifier-below-top-level	1	1	0	4	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/peter/symmetric_unsat_66.smt2	OK	68	1	0	0	0	1	0	2	1	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/why/smtlibea82d1.smt2	OK	97	94	0	0	0	323	1	418	0	nested-binder-in-matrix	1	0	0	15	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify/quaternion_ds1_symm_0511.fof.smt2	OK	14	12	2	0	2	0	1	15	11	quantifier-below-top-level	1	1	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_arithmetics/thruster_inuse_0068.fof.smt2	OK	14	12	0	0	0	3	1	16	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_array_0490.fof.smt2	OK	14	12	0	0	0	0	0	12	11	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_1011.fof.smt2	OK	14	12	4	0	4	1	0	17	11	quantifier-below-top-level	1	1	0	4	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0221.fof.smt2	OK	14	12	4	0	4	0	1	17	11	quantifier-below-top-level	1	1	0	4	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1077.fof.smt2	OK	14	12	0	0	0	0	1	13	11	quantifier-below-top-level	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2370.fof.smt2	OK	14	12	2	0	2	0	1	15	11	quantifier-below-top-level	1	1	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0027.fof.smt2	OK	14	12	0	0	0	2	1	15	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0161.fof.smt2	OK	14	12	0	0	0	5	1	18	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1368.fof.smt2	OK	14	12	0	0	0	3	1	16	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0165.fof.smt2	OK	14	12	0	0	0	2	1	15	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_1372.fof.smt2	OK	14	12	0	0	0	8	1	21	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_2608.fof.smt2	OK	14	12	0	0	0	4	1	17	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_forall/thruster_init_0614.fof.smt2	OK	14	12	0	0	0	11	1	24	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_prop/gauss_init_0333.fof.smt2	OK	14	12	3	0	3	1	0	16	11	quantifier-below-top-level	1	1	0	3	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/why/smtlib0e43fc.smt2	OK	97	94	0	0	0	346	1	441	0	nested-binder-in-matrix	1	0	0	15	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/why/smtlibffdfd3.smt2	OK	100	97	0	0	0	344	1	442	0	nested-binder-in-matrix	1	0	0	15	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify/quaternion_ds1_symm_0611.fof.smt2	OK	14	12	2	0	2	0	1	15	11	quantifier-below-top-level	1	1	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array/thruster_inuse_0026.fof.smt2	OK	14	12	0	0	0	3	1	16	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_array_0591.fof.smt2	OK	14	12	0	0	0	0	0	12	11	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_1111.fof.smt2	OK	14	12	4	0	4	1	0	17	11	quantifier-below-top-level	1	1	0	4	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0322.fof.smt2	OK	14	12	2	0	2	0	1	15	11	quantifier-below-top-level	1	1	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1197.fof.smt2	OK	14	12	0	0	0	0	1	13	11	quantifier-below-top-level	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2470.fof.smt2	OK	14	12	2	0	2	0	1	15	11	quantifier-below-top-level	1	1	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0128.fof.smt2	OK	14	12	0	0	0	11	1	24	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0261.fof.smt2	OK	14	12	0	0	0	3	1	16	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1468.fof.smt2	OK	14	12	0	0	0	3	1	16	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0266.fof.smt2	OK	14	12	0	0	0	2	1	15	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_1477.fof.smt2	OK	14	12	0	0	0	8	1	21	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_2709.fof.smt2	OK	14	12	0	0	0	4	1	17	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_forall/thruster_init_0785.fof.smt2	OK	14	12	0	0	0	10	1	23	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_prop/quaternion_ds1_init_0025.fof.smt2	OK	14	12	8	0	8	1	1	22	11	quantifier-below-top-level	1	1	0	8	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/why/smtlib218dfb.smt2	OK	97	93	0	0	0	304	1	398	0	nested-binder-in-matrix	1	0	0	15	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify/quaternion_ds1_symm_0712.fof.smt2	OK	14	12	2	0	2	0	1	15	11	quantifier-below-top-level	1	1	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/cl5_nebula_init_0015.fof.smt2	OK	14	12	8	0	8	1	0	21	11	quantifier-below-top-level	1	1	0	8	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_0005.fof.smt2	OK	14	12	2	0	2	1	0	15	11	quantifier-below-top-level	1	1	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_1212.fof.smt2	OK	14	12	4	0	4	1	0	17	11	quantifier-below-top-level	1	1	0	4	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0423.fof.smt2	OK	14	12	2	0	2	0	1	15	11	quantifier-below-top-level	1	1	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1353.fof.smt2	OK	14	12	0	0	0	0	1	13	11	quantifier-below-top-level	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2571.fof.smt2	OK	14	12	2	0	2	0	1	15	11	quantifier-below-top-level	1	1	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0262.fof.smt2	OK	14	12	0	0	0	11	1	24	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0362.fof.smt2	OK	14	12	0	0	0	3	1	16	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1569.fof.smt2	OK	14	12	0	0	0	4	1	17	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0366.fof.smt2	OK	14	12	0	0	0	2	1	15	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_1585.fof.smt2	OK	14	12	0	0	0	6	1	19	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_2810.fof.smt2	OK	14	12	0	0	0	4	1	17	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_forall/thruster_inuse_0057.fof.smt2	OK	14	12	0	0	0	4	1	17	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_prop/quaternion_ds1_inuse_0013.fof.smt2	OK	14	12	2	0	2	0	1	15	11	quantifier-below-top-level	1	1	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/why/smtlib36b23a.smt2	OK	97	94	0	0	0	337	1	432	0	nested-binder-in-matrix	1	0	0	15	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify/quaternion_ds1_symm_0813.fof.smt2	OK	14	12	2	0	2	0	1	15	11	quantifier-below-top-level	1	1	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/cl5_nebula_init_0115.fof.smt2	OK	14	12	2	0	2	1	0	15	11	quantifier-below-top-level	1	1	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_0106.fof.smt2	OK	14	12	4	0	4	1	0	17	11	quantifier-below-top-level	1	1	0	4	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/gauss_init_1312.fof.smt2	OK	14	12	3	0	3	1	0	16	11	quantifier-below-top-level	1	1	0	3	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0523.fof.smt2	OK	14	12	2	0	2	0	0	14	11	quantifier-below-top-level	1	1	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_1459.fof.smt2	OK	14	12	4	0	4	1	0	17	11	quantifier-below-top-level	1	1	0	4	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_symm_2671.fof.smt2	OK	14	12	2	0	2	0	1	15	11	quantifier-below-top-level	1	1	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_init_0397.fof.smt2	OK	14	12	0	0	0	11	1	24	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_0463.fof.smt2	OK	14	12	0	0	0	3	1	16	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_inuse_1669.fof.smt2	OK	14	12	0	0	0	3	1	16	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_0467.fof.smt2	OK	14	12	0	0	0	2	1	15	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_1695.fof.smt2	OK	14	12	0	0	0	7	1	20	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_array_only/thruster_symm_2910.fof.smt2	OK	14	12	0	0	0	4	1	17	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_forall/thruster_inuse_0161.fof.smt2	OK	14	12	0	0	0	4	1	17	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/nasa/fol_simplify_structure_prop/thruster_array_0055.fof.smt2	OK	14	12	0	0	0	1	1	14	11	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/AUFLIRA/why/smtlib4cf34f.smt2	OK	97	94	0	0	0	320	1	415	0	nested-binder-in-matrix	1	0	0	15	1
