file	status	asserts	pos_forall_unit	pos_forall_split	split_whitelisted	split_refused	forall_under_binder	exists_pos	any_quant	multi_binder_unit	mbqi_exit_pred	activation_target	widen_target	engine_wl	engine_refused	engine_widen_target
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Hoare/uf.685581.smt2	OK	65	61	0	0	0	15	4	81	42	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/NS_Shared/uf.828518.smt2	OK	476	447	0	0	0	47	46	547	366	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/QEpres/uf.850857.smt2	OK	365	336	0	0	0	70	42	448	191	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/TwoSquares/uf.626615.smt2	OK	454	409	0	0	0	2	0	411	290	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/TypeSafe/smtlib.655487.smt2	OK	467	457	0	0	0	115	5	578	406	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_52_38_347_1246149.smt_in.smt2	OK	365	351	0	0	0	104	24	482	295	nested-binder-in-matrix	1	0	0	2	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_04_05_259_1960786.smt_in.smt2	OK	367	364	0	0	0	68	0	432	330	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_16_38_492_2773691.smt_in.smt2	OK	351	338	0	0	0	24	22	385	259	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/huffman/x2015_09_10_16_51_47_018_1336429.smt_in.smt2	OK	359	330	0	0	0	69	10	411	252	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_49_03_424_1170927.smt_in.smt2	OK	361	320	0	0	0	103	44	467	234	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_51_42_659_1137578.smt_in.smt2	OK	361	340	0	0	0	104	71	533	284	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/cotree/x2015_09_10_16_50_45_438_1077294.smt_in.smt2	OK	357	353	0	0	0	23	0	376	321	nested-binder-in-matrix	1	0	0	4	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/grasshopper/uninstantiated/insert_postcondition_of_insert_27_4.smt2	OK	97	32	0	0	0	0	0	32	24	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/FFT/uf.599118.smt2	OK	65	55	0	0	0	0	0	55	29	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/FFT/uf.915673.smt2	OK	9	3	0	0	0	0	0	3	1	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1382574.smt2	OK	456	406	3	0	3	19	10	438	255	quantifier-below-top-level	1	1	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.908739.smt2	OK	44	24	0	0	0	4	11	41	9	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Hoare/uf.733610.smt2	OK	51	47	1	0	1	14	2	64	43	quantifier-below-top-level	1	1	0	3	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/QEpres/uf.1001076.smt2	OK	480	458	0	0	0	66	41	567	388	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/QEpres/uf.883950.smt2	OK	337	308	0	0	0	67	63	438	230	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/TwoSquares/uf.651233.smt2	OK	137	106	0	0	0	0	1	107	61	quantifier-below-top-level	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/TypeSafe/smtlib.765771.smt2	OK	85	74	0	0	0	2	6	82	62	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_54_53_962_1372467.smt_in.smt2	OK	360	343	0	0	0	83	39	465	260	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_05_03_974_2039882.smt_in.smt2	OK	355	351	0	0	0	127	41	537	302	quantifier-below-top-level	1	0	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_18_11_407_2828424.smt_in.smt2	OK	362	332	0	0	0	54	16	406	180	nested-binder-in-matrix	1	0	0	4	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/koenigslemma/x2015_09_10_16_53_46_012_1142719.smt_in.smt2	OK	370	359	0	0	0	78	10	458	249	nested-binder-in-matrix	1	0	0	4	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_49_56_787_1224974.smt_in.smt2	OK	359	333	0	0	0	72	39	449	290	quantifier-below-top-level	1	0	0	6	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_52_32_920_1212907.smt_in.smt2	OK	358	350	0	0	0	122	65	549	305	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_51_44_982_1071529.smt_in.smt2	OK	357	346	0	0	0	65	28	439	269	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/grasshopper/uninstantiated/rec_remove_check_heap_access_23_4.smt2	OK	32	21	0	0	0	0	0	21	18	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/FFT/uf.628947.smt2	OK	115	101	0	0	0	0	0	101	68	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/smtlib.723818.smt2	OK	104	90	0	0	0	2	6	98	71	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1421601.smt2	OK	327	298	0	0	0	7	3	308	145	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.937758.smt2	OK	50	27	0	0	0	2	4	33	8	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Hoare/uf.780982.smt2	OK	75	72	2	0	2	5	2	81	62	quantifier-below-top-level	1	1	0	4	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/QEpres/uf.1050663.smt2	OK	348	339	0	0	0	42	2	383	299	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/QEpres/uf.924249.smt2	OK	458	435	0	0	0	61	53	549	350	quantifier-below-top-level	1	0	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/TwoSquares/uf.673275.smt2	OK	98	84	0	0	0	14	6	108	72	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/TypeSafe/uf.1008626.smt2	OK	479	453	0	0	0	160	12	626	393	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_55_51_081_1423271.smt_in.smt2	OK	350	348	0	0	0	123	35	524	290	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_05_53_248_2106236.smt_in.smt2	OK	398	391	0	0	0	45	11	447	342	nested-binder-in-matrix	1	0	0	3	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_20_02_499_2906170.smt_in.smt2	OK	386	381	0	0	0	49	12	442	341	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/llist2/x2015_09_10_16_51_00_862_1095417.smt_in.smt2	OK	417	392	0	0	0	119	33	547	314	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_50_56_024_1276224.smt_in.smt2	OK	360	352	0	0	0	67	22	444	284	nested-binder-in-matrix	1	0	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_53_32_038_1322967.smt_in.smt2	OK	356	348	0	0	0	94	34	476	301	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/gandl/stern_brocot_tree/x2015_09_10_16_53_52_641_1189730.smt_in.smt2	OK	416	390	0	0	0	30	3	423	323	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/grasshopper/uninstantiated/split_invariant_73_2.smt2	OK	45	24	0	0	0	0	0	24	18	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/FFT/uf.652299.smt2	OK	75	66	0	0	0	0	0	66	43	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1018623.smt2	OK	454	434	0	0	0	49	22	508	326	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.558133.smt2	OK	276	225	0	0	0	0	0	225	144	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.974621.smt2	OK	453	407	0	0	0	7	6	420	273	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Hoare/uf.834137.smt2	OK	35	32	0	0	0	18	4	54	21	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/QEpres/uf.1089524.smt2	OK	482	460	0	0	0	70	43	573	385	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/QEpres/uf.967803.smt2	OK	83	70	0	0	0	5	0	75	63	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/TwoSquares/uf.703271.smt2	OK	146	111	0	0	0	0	6	117	64	quantifier-below-top-level	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_56_49_581_1468798.smt_in.smt2	OK	347	344	0	0	0	134	42	537	282	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_06_31_491_2161158.smt_in.smt2	OK	360	339	0	0	0	46	22	411	272	nested-binder-in-matrix	1	0	0	3	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_23_15_283_1135882.smt_in.smt2	OK	358	349	0	0	0	72	36	465	269	nested-binder-in-matrix	1	0	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/llist2/x2015_09_10_16_55_07_530_1265987.smt_in.smt2	OK	355	324	0	0	0	56	19	405	208	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_51_51_841_1328720.smt_in.smt2	OK	360	340	0	0	0	87	41	468	249	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_54_34_841_1436021.smt_in.smt2	OK	313	300	0	0	0	86	27	413	262	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20190906-CLEARSY/0016/00980.smt2	OK	13	0	0	0	0	0	0	0	0	no-top-level-universal	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Arrow_Order/smtlib.573364.smt2	OK	143	138	0	0	0	59	14	211	90	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/FFT/uf.681247.smt2	OK	53	24	0	0	0	0	0	24	4	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1065126.smt2	OK	454	419	1	0	1	11	8	440	258	quantifier-below-top-level	1	1	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.590503.smt2	OK	448	410	0	0	0	0	1	411	291	quantifier-below-top-level	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Hoare/smtlib.1116374.smt2	OK	9	5	0	0	0	1	0	6	3	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Hoare/uf.899895.smt2	OK	298	288	1	0	1	46	17	357	253	nested-binder-in-matrix	1	1	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/QEpres/uf.1132540.smt2	OK	219	200	0	0	0	34	0	234	169	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/StrongNorm/uf.560863.smt2	OK	477	453	0	0	0	40	26	519	335	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/TwoSquares/uf.728413.smt2	OK	40	19	0	0	0	0	3	22	11	quantifier-below-top-level	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_16_57_47_544_1522663.smt_in.smt2	OK	407	390	0	0	0	37	12	445	271	nested-binder-in-matrix	1	0	0	4	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_list/x2015_09_10_17_07_15_208_2222772.smt_in.smt2	OK	351	335	0	0	0	61	19	417	276	quantifier-below-top-level	1	0	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/coinductive_stream/x2015_09_10_17_25_01_009_1227491.smt_in.smt2	OK	384	383	0	0	0	143	47	595	314	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/afp/lmirror/x2015_09_10_16_48_05_804_1088878.smt_in.smt2	OK	367	341	0	0	0	55	25	430	256	nested-binder-in-matrix	1	0	0	4	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/gram_lang/x2015_09_10_16_52_38_709_1379263.smt_in.smt2	OK	360	341	0	0	0	69	24	435	259	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_55_27_693_1550802.smt_in.smt2	OK	366	340	0	0	0	59	7	406	282	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/20201221-induction-by-reflection-schoisswohl/reflectiveInductive/distr-0.smt2	OK	20	19	0	0	0	3	1	23	13	nested-binder-in-matrix	1	0	0	1	1
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Arrow_Order/smtlib.663965.smt2	OK	499	495	0	0	0	105	0	600	492	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/FFT/uf.711424.smt2	OK	209	157	0	0	0	7	17	181	97	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1115480.smt2	OK	328	299	0	0	0	13	2	315	156	quantifier-below-top-level	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Fundamental_Theorem_Algebra/uf.624285.smt2	OK	11	5	0	0	0	0	0	5	2	multi-binder-prefix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Hoare/smtlib.631037.smt2	OK	14	10	0	0	0	0	3	13	5	nested-binder-in-matrix	0	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Hoare/uf.966336.smt2	OK	27	23	0	0	0	1	3	27	15	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/QEpres/uf.595470.smt2	OK	166	155	0	0	0	9	12	176	92	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/StrongNorm/uf.599383.smt2	OK	35	31	0	0	0	3	6	40	25	nested-binder-in-matrix	1	0	0	0	0
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/TwoSquares/uf.752244.smt2	OK	74	37	0	0	0	0	2	39	23	quantifier-below-top-level	0	0	0	0	0
