index	colours	verdict	solve_s	steps	adds	check	check_s
436	2,3,4,2,1	unsat	0.007	1	1	passed	0.008
437	2,3,4,2,2	unsat	0.008	1	1	passed	0.008
438	2,3,4,2,3	unsat	0.007	1	1	passed	0.008
439	2,3,4,2,4	unsat	0.008	1	1	passed	0.008
408	2,3,2,3,1	unsat	144.002	2364855	1198034	deferred	0.000
433	2,3,4,1,2	unsat	24.608	762284	387175	deferred	0.000
442	2,3,4,3,3	unsat	0.008	1	1	passed	0.009
409	2,3,2,3,2	unsat	128.612	2392643	1207993	deferred	0.000
444	2,3,4,4,1	unsat	8.094	478508	245877	deferred	0.000
435	2,3,4,1,4	unsat	27.990	781890	396614	deferred	0.000
445	2,3,4,4,2	unsat	6.974	458549	234551	deferred	0.000
446	2,3,4,4,3	unsat	6.586	296209	153661	deferred	0.000
447	2,3,4,4,4	unsat	5.870	353621	183110	deferred	0.000
448	2,4,1,1,1	unsat	9.180	282958	146728	deferred	0.000
449	2,4,1,1,2	unsat	6.100	379602	194964	deferred	0.000
451	2,4,1,1,4	unsat	1.241	128517	68058	deferred	0.000
452	2,4,1,2,1	unsat	0.005	1	1	passed	0.006
453	2,4,1,2,2	unsat	0.005	1	1	passed	0.006
454	2,4,1,2,3	unsat	0.005	1	1	passed	0.006
455	2,4,1,2,4	unsat	0.005	1	1	passed	0.006
450	2,4,1,1,3	unsat	9.894	325090	168987	deferred	0.000
456	2,4,1,3,1	unsat	7.630	462135	238056	deferred	0.000
458	2,4,1,3,3	unsat	4.780	295296	152639	deferred	0.000
459	2,4,1,3,4	unsat	5.710	410255	210300	deferred	0.000
457	2,4,1,3,2	unsat	26.067	726765	372464	deferred	0.000
460	2,4,1,4,1	unsat	31.467	1093960	555677	deferred	0.000
441	2,3,4,3,2	unsat	88.880	1723280	870311	deferred	0.000
463	2,4,1,4,4	unsat	0.008	1	1	passed	0.009
443	2,3,4,3,4	unsat	90.383	1663405	840665	deferred	0.000
464	2,4,2,1,1	unsat	7.010	230632	119183	deferred	0.000
440	2,3,4,3,1	unsat	115.900	1934794	981902	deferred	0.000
465	2,4,2,1,2	unsat	20.056	646088	332080	deferred	0.000
468	2,4,2,2,1	unsat	0.009	1	1	passed	0.009
469	2,4,2,2,2	unsat	0.008	1	1	passed	0.010
470	2,4,2,2,3	unsat	0.008	1	1	passed	0.009
471	2,4,2,2,4	unsat	0.008	1	1	passed	0.009
466	2,4,2,1,3	unsat	19.837	561490	285362	deferred	0.000
467	2,4,2,1,4	unsat	12.811	476942	244513	deferred	0.000
472	2,4,2,3,1	unsat	13.730	462697	238213	deferred	0.000
473	2,4,2,3,2	unsat	19.720	683294	349941	deferred	0.000
474	2,4,2,3,3	unsat	8.456	293564	150969	deferred	0.000
475	2,4,2,3,4	unsat	9.728	411262	211217	deferred	0.000
461	2,4,1,4,2	unsat	96.384	1672889	850571	deferred	0.000
479	2,4,2,4,4	unsat	0.008	1	1	passed	0.008
480	2,4,3,1,1	unsat	9.045	246338	128759	deferred	0.000
462	2,4,1,4,3	unsat	94.870	1703793	865170	deferred	0.000
476	2,4,2,4,1	unsat	47.475	1260712	643632	deferred	0.000
481	2,4,3,1,2	unsat	12.818	741010	376794	deferred	0.000
484	2,4,3,2,1	unsat	0.005	1	1	passed	0.006
485	2,4,3,2,2	unsat	0.005	1	1	passed	0.006
486	2,4,3,2,3	unsat	0.005	1	1	passed	0.006
487	2,4,3,2,4	unsat	0.005	1	1	passed	0.006
483	2,4,3,1,4	unsat	5.035	367389	189923	deferred	0.000
482	2,4,3,1,3	unsat	10.460	623240	318878	deferred	0.000
488	2,4,3,3,1	unsat	7.514	481706	248977	deferred	0.000
490	2,4,3,3,3	unsat	3.860	279715	143665	deferred	0.000
489	2,4,3,3,2	unsat	7.301	526932	269085	deferred	0.000
491	2,4,3,3,4	unsat	4.260	379719	195101	deferred	0.000
477	2,4,2,4,2	unsat	81.516	1832443	929832	deferred	0.000
495	2,4,3,4,4	unsat	0.005	1	1	passed	0.006
492	2,4,3,4,1	unsat	24.834	1123233	572100	deferred	0.000
496	2,4,4,1,1	unsat	0.751	81045	43906	deferred	0.000
498	2,4,4,1,3	unsat	5.575	380076	195338	deferred	0.000
497	2,4,4,1,2	unsat	5.930	461808	237897	deferred	0.000
500	2,4,4,2,1	unsat	0.004	1	1	passed	0.006
501	2,4,4,2,2	unsat	0.004	1	1	passed	0.006
502	2,4,4,2,3	unsat	0.005	1	1	passed	0.006
503	2,4,4,2,4	unsat	0.005	1	1	passed	0.006
504	2,4,4,3,1	unsat	2.963	266426	136584	deferred	0.000
499	2,4,4,1,4	unsat	5.862	463165	239117	deferred	0.000
493	2,4,3,4,2	unsat	34.775	1373349	700612	deferred	0.000
506	2,4,4,3,3	unsat	1.396	147558	78048	deferred	0.000
508	2,4,4,4,1	unsat	0.840	95983	51689	deferred	0.000
505	2,4,4,3,2	unsat	5.838	489911	249362	deferred	0.000
509	2,4,4,4,2	unsat	2.077	207958	107819	deferred	0.000
511	2,4,4,4,4	unsat	0.004	1	1	passed	0.005
512	3,1,1,1,1	unsat	0.004	1	1	passed	0.005
513	3,1,1,1,2	unsat	0.004	1	1	passed	0.005
514	3,1,1,1,3	unsat	0.004	1	1	passed	0.005
515	3,1,1,1,4	unsat	0.004	1	1	passed	0.005
516	3,1,1,2,1	unsat	0.004	1	1	passed	0.005
517	3,1,1,2,2	unsat	0.004	1	1	passed	0.005
518	3,1,1,2,3	unsat	0.004	1	1	passed	0.005
519	3,1,1,2,4	unsat	0.004	1	1	passed	0.005
520	3,1,1,3,1	unsat	0.004	1	1	passed	0.005
521	3,1,1,3,2	unsat	0.004	1	1	passed	0.005
522	3,1,1,3,3	unsat	0.004	1	1	passed	0.006
523	3,1,1,3,4	unsat	0.004	1	1	passed	0.005
524	3,1,1,4,1	unsat	0.004	1	1	passed	0.005
525	3,1,1,4,2	unsat	0.004	1	1	passed	0.005
526	3,1,1,4,3	unsat	0.004	1	1	passed	0.005
527	3,1,1,4,4	unsat	0.004	1	1	passed	0.005
528	3,1,2,1,1	unsat	0.004	1	1	passed	0.005
529	3,1,2,1,2	unsat	0.004	1	1	passed	0.005
530	3,1,2,1,3	unsat	0.004	1	1	passed	0.005
531	3,1,2,1,4	unsat	0.004	1	1	passed	0.005
532	3,1,2,2,1	unsat	0.004	1	1	passed	0.006
533	3,1,2,2,2	unsat	0.004	1	1	passed	0.005
534	3,1,2,2,3	unsat	0.004	1	1	passed	0.005
535	3,1,2,2,4	unsat	0.004	1	1	passed	0.005
536	3,1,2,3,1	unsat	0.004	1	1	passed	0.005
537	3,1,2,3,2	unsat	0.004	1	1	passed	0.006
538	3,1,2,3,3	unsat	0.004	1	1	passed	0.005
539	3,1,2,3,4	unsat	0.004	1	1	passed	0.005
540	3,1,2,4,1	unsat	0.004	1	1	passed	0.005
541	3,1,2,4,2	unsat	0.004	1	1	passed	0.005
542	3,1,2,4,3	unsat	0.004	1	1	passed	0.005
543	3,1,2,4,4	unsat	0.004	1	1	passed	0.005
544	3,1,3,1,1	unsat	0.004	1	1	passed	0.006
545	3,1,3,1,2	unsat	0.004	1	1	passed	0.005
546	3,1,3,1,3	unsat	0.004	1	1	passed	0.005
547	3,1,3,1,4	unsat	0.004	1	1	passed	0.005
548	3,1,3,2,1	unsat	0.004	1	1	passed	0.005
549	3,1,3,2,2	unsat	0.004	1	1	passed	0.005
550	3,1,3,2,3	unsat	0.004	1	1	passed	0.005
551	3,1,3,2,4	unsat	0.004	1	1	passed	0.005
552	3,1,3,3,1	unsat	0.004	1	1	passed	0.005
553	3,1,3,3,2	unsat	0.004	1	1	passed	0.005
554	3,1,3,3,3	unsat	0.004	1	1	passed	0.005
555	3,1,3,3,4	unsat	0.004	1	1	passed	0.005
556	3,1,3,4,1	unsat	0.004	1	1	passed	0.006
557	3,1,3,4,2	unsat	0.004	1	1	passed	0.005
558	3,1,3,4,3	unsat	0.004	1	1	passed	0.005
559	3,1,3,4,4	unsat	0.004	1	1	passed	0.005
560	3,1,4,1,1	unsat	0.004	1	1	passed	0.005
561	3,1,4,1,2	unsat	0.005	1	1	passed	0.005
562	3,1,4,1,3	unsat	0.006	1	1	passed	0.008
563	3,1,4,1,4	unsat	0.006	1	1	passed	0.007
564	3,1,4,2,1	unsat	0.007	1	1	passed	0.007
565	3,1,4,2,2	unsat	0.005	1	1	passed	0.006
566	3,1,4,2,3	unsat	0.006	1	1	passed	0.005
567	3,1,4,2,4	unsat	0.004	1	1	passed	0.006
568	3,1,4,3,1	unsat	0.004	1	1	passed	0.005
569	3,1,4,3,2	unsat	0.004	1	1	passed	0.005
570	3,1,4,3,3	unsat	0.004	1	1	passed	0.005
571	3,1,4,3,4	unsat	0.004	1	1	passed	0.005
572	3,1,4,4,1	unsat	0.004	1	1	passed	0.005
573	3,1,4,4,2	unsat	0.004	1	1	passed	0.005
574	3,1,4,4,3	unsat	0.004	1	1	passed	0.005
575	3,1,4,4,4	unsat	0.005	1	1	passed	0.005
576	3,2,1,1,1	unsat	0.004	1	1	passed	0.005
577	3,2,1,1,2	unsat	0.004	1	1	passed	0.005
578	3,2,1,1,3	unsat	0.004	1	1	passed	0.005
579	3,2,1,1,4	unsat	0.004	1	1	passed	0.005
580	3,2,1,2,1	unsat	0.004	1	1	passed	0.005
581	3,2,1,2,2	unsat	0.004	1	1	passed	0.005
582	3,2,1,2,3	unsat	0.004	1	1	passed	0.005
583	3,2,1,2,4	unsat	0.004	1	1	passed	0.005
584	3,2,1,3,1	unsat	0.004	1	1	passed	0.005
585	3,2,1,3,2	unsat	0.005	1	1	passed	0.006
586	3,2,1,3,3	unsat	0.004	1	1	passed	0.005
587	3,2,1,3,4	unsat	0.005	1	1	passed	0.005
588	3,2,1,4,1	unsat	0.005	1	1	passed	0.005
589	3,2,1,4,2	unsat	0.004	1	1	passed	0.005
590	3,2,1,4,3	unsat	0.004	1	1	passed	0.005
591	3,2,1,4,4	unsat	0.004	1	1	passed	0.005
592	3,2,2,1,1	unsat	0.004	1	1	passed	0.005
593	3,2,2,1,2	unsat	0.004	1	1	passed	0.005
594	3,2,2,1,3	unsat	0.004	1	1	passed	0.005
595	3,2,2,1,4	unsat	0.004	1	1	passed	0.005
596	3,2,2,2,1	unsat	0.004	1	1	passed	0.005
597	3,2,2,2,2	unsat	0.004	1	1	passed	0.005
598	3,2,2,2,3	unsat	0.004	1	1	passed	0.005
599	3,2,2,2,4	unsat	0.004	1	1	passed	0.005
600	3,2,2,3,1	unsat	0.004	1	1	passed	0.005
510	2,4,4,4,3	unsat	2.251	219362	113692	deferred	0.000
601	3,2,2,3,2	unsat	0.004	1	1	passed	0.006
602	3,2,2,3,3	unsat	0.004	1	1	passed	0.006
603	3,2,2,3,4	unsat	0.005	1	1	passed	0.007
604	3,2,2,4,1	unsat	0.005	1	1	passed	0.006
605	3,2,2,4,2	unsat	0.005	1	1	passed	0.006
606	3,2,2,4,3	unsat	0.005	1	1	passed	0.006
607	3,2,2,4,4	unsat	0.005	1	1	passed	0.006
608	3,2,3,1,1	unsat	0.005	1	1	passed	0.006
609	3,2,3,1,2	unsat	0.005	1	1	passed	0.006
610	3,2,3,1,3	unsat	0.005	1	1	passed	0.006
611	3,2,3,1,4	unsat	0.005	1	1	passed	0.006
612	3,2,3,2,1	unsat	0.005	1	1	passed	0.006
613	3,2,3,2,2	unsat	0.005	1	1	passed	0.006
614	3,2,3,2,3	unsat	0.005	1	1	passed	0.006
615	3,2,3,2,4	unsat	0.005	1	1	passed	0.006
616	3,2,3,3,1	unsat	0.005	1	1	passed	0.005
617	3,2,3,3,2	unsat	0.005	1	1	passed	0.006
618	3,2,3,3,3	unsat	0.005	1	1	passed	0.006
619	3,2,3,3,4	unsat	0.005	1	1	passed	0.006
620	3,2,3,4,1	unsat	0.005	1	1	passed	0.006
621	3,2,3,4,2	unsat	0.005	1	1	passed	0.006
622	3,2,3,4,3	unsat	0.005	1	1	passed	0.006
507	2,4,4,3,4	unsat	5.149	413050	213081	deferred	0.000
623	3,2,3,4,4	unsat	0.005	1	1	passed	0.006
624	3,2,4,1,1	unsat	0.005	1	1	passed	0.006
625	3,2,4,1,2	unsat	0.005	1	1	passed	0.006
626	3,2,4,1,3	unsat	0.005	1	1	passed	0.006
627	3,2,4,1,4	unsat	0.005	1	1	passed	0.006
628	3,2,4,2,1	unsat	0.005	1	1	passed	0.006
629	3,2,4,2,2	unsat	0.006	1	1	passed	0.007
630	3,2,4,2,3	unsat	0.005	1	1	passed	0.007
631	3,2,4,2,4	unsat	0.006	1	1	passed	0.008
633	3,2,4,3,2	unsat	0.006	1	1	passed	0.007
632	3,2,4,3,1	unsat	0.006	1	1	passed	0.007
634	3,2,4,3,3	unsat	0.006	1	1	passed	0.007
636	3,2,4,4,1	unsat	0.006	1	1	passed	0.007
635	3,2,4,3,4	unsat	0.006	1	1	passed	0.007
637	3,2,4,4,2	unsat	0.006	1	1	passed	0.008
639	3,2,4,4,4	unsat	0.006	1	1	passed	0.007
638	3,2,4,4,3	unsat	0.006	1	1	passed	0.007
640	3,3,1,1,1	unsat	0.006	1	1	passed	0.007
641	3,3,1,1,2	unsat	0.006	1	1	passed	0.007
642	3,3,1,1,3	unsat	0.006	1	1	passed	0.007
643	3,3,1,1,4	unsat	0.006	1	1	passed	0.008
644	3,3,1,2,1	unsat	0.006	1	1	passed	0.007
645	3,3,1,2,2	unsat	0.006	1	1	passed	0.007
646	3,3,1,2,3	unsat	0.006	1	1	passed	0.008
647	3,3,1,2,4	unsat	0.006	1	1	passed	0.008
648	3,3,1,3,1	unsat	0.006	1	1	passed	0.008
649	3,3,1,3,2	unsat	0.006	1	1	passed	0.007
650	3,3,1,3,3	unsat	0.006	1	1	passed	0.007
651	3,3,1,3,4	unsat	0.006	1	1	passed	0.007
652	3,3,1,4,1	unsat	0.006	1	1	passed	0.007
653	3,3,1,4,2	unsat	0.006	1	1	passed	0.007
654	3,3,1,4,3	unsat	0.006	1	1	passed	0.007
655	3,3,1,4,4	unsat	0.006	1	1	passed	0.007
656	3,3,2,1,1	unsat	0.006	1	1	passed	0.007
657	3,3,2,1,2	unsat	0.006	1	1	passed	0.007
658	3,3,2,1,3	unsat	0.006	1	1	passed	0.007
659	3,3,2,1,4	unsat	0.006	1	1	passed	0.007
660	3,3,2,2,1	unsat	0.006	1	1	passed	0.007
661	3,3,2,2,2	unsat	0.006	1	1	passed	0.008
662	3,3,2,2,3	unsat	0.006	1	1	passed	0.007
663	3,3,2,2,4	unsat	0.006	1	1	passed	0.007
664	3,3,2,3,1	unsat	0.006	1	1	passed	0.007
665	3,3,2,3,2	unsat	0.006	1	1	passed	0.007
666	3,3,2,3,3	unsat	0.006	1	1	passed	0.007
667	3,3,2,3,4	unsat	0.006	1	1	passed	0.008
669	3,3,2,4,2	unsat	0.006	1	1	passed	0.007
668	3,3,2,4,1	unsat	0.006	1	1	passed	0.007
670	3,3,2,4,3	unsat	0.006	1	1	passed	0.007
672	3,3,3,1,1	unsat	0.006	1	1	passed	0.007
671	3,3,2,4,4	unsat	0.006	1	1	passed	0.007
673	3,3,3,1,2	unsat	0.006	1	1	passed	0.008
674	3,3,3,1,3	unsat	0.006	1	1	passed	0.007
675	3,3,3,1,4	unsat	0.006	1	1	passed	0.007
676	3,3,3,2,1	unsat	0.006	1	1	passed	0.007
677	3,3,3,2,2	unsat	0.006	1	1	passed	0.007
678	3,3,3,2,3	unsat	0.006	1	1	passed	0.007
679	3,3,3,2,4	unsat	0.006	1	1	passed	0.007
680	3,3,3,3,1	unsat	0.006	1	1	passed	0.007
681	3,3,3,3,2	unsat	0.006	1	1	passed	0.007
682	3,3,3,3,3	unsat	0.006	1	1	passed	0.007
684	3,3,3,4,1	unsat	0.006	1	1	passed	0.007
683	3,3,3,3,4	unsat	0.006	1	1	passed	0.007
685	3,3,3,4,2	unsat	0.006	1	1	passed	0.008
687	3,3,3,4,4	unsat	0.006	1	1	passed	0.007
686	3,3,3,4,3	unsat	0.006	1	1	passed	0.007
688	3,3,4,1,1	unsat	0.007	1	1	passed	0.007
690	3,3,4,1,3	unsat	0.006	1	1	passed	0.006
689	3,3,4,1,2	unsat	0.006	1	1	passed	0.007
691	3,3,4,1,4	unsat	0.006	1	1	passed	0.007
693	3,3,4,2,2	unsat	0.006	1	1	passed	0.007
692	3,3,4,2,1	unsat	0.006	1	1	passed	0.007
694	3,3,4,2,3	unsat	0.007	1	1	passed	0.007
695	3,3,4,2,4	unsat	0.006	1	1	passed	0.007
696	3,3,4,3,1	unsat	0.006	1	1	passed	0.007
697	3,3,4,3,2	unsat	0.006	1	1	passed	0.007
698	3,3,4,3,3	unsat	0.006	1	1	passed	0.007
699	3,3,4,3,4	unsat	0.006	1	1	passed	0.007
700	3,3,4,4,1	unsat	0.006	1	1	passed	0.007
702	3,3,4,4,3	unsat	0.006	1	1	passed	0.007
701	3,3,4,4,2	unsat	0.006	1	1	passed	0.007
703	3,3,4,4,4	unsat	0.006	1	1	passed	0.007
704	3,4,1,1,1	unsat	0.006	1	1	passed	0.007
705	3,4,1,1,2	unsat	0.006	1	1	passed	0.007
706	3,4,1,1,3	unsat	0.006	1	1	passed	0.007
708	3,4,1,2,1	unsat	0.006	1	1	passed	0.007
707	3,4,1,1,4	unsat	0.006	1	1	passed	0.007
709	3,4,1,2,2	unsat	0.006	1	1	passed	0.007
711	3,4,1,2,4	unsat	0.006	1	1	passed	0.007
710	3,4,1,2,3	unsat	0.006	1	1	passed	0.007
712	3,4,1,3,1	unsat	0.007	1	1	passed	0.007
713	3,4,1,3,2	unsat	0.006	1	1	passed	0.007
714	3,4,1,3,3	unsat	0.006	1	1	passed	0.007
715	3,4,1,3,4	unsat	0.006	1	1	passed	0.007
716	3,4,1,4,1	unsat	0.006	1	1	passed	0.007
717	3,4,1,4,2	unsat	0.006	1	1	passed	0.007
718	3,4,1,4,3	unsat	0.006	1	1	passed	0.007
719	3,4,1,4,4	unsat	0.006	1	1	passed	0.007
720	3,4,2,1,1	unsat	0.006	1	1	passed	0.007
721	3,4,2,1,2	unsat	0.006	1	1	passed	0.007
722	3,4,2,1,3	unsat	0.006	1	1	passed	0.007
723	3,4,2,1,4	unsat	0.006	1	1	passed	0.007
725	3,4,2,2,2	unsat	0.006	1	1	passed	0.007
726	3,4,2,2,3	unsat	0.006	1	1	passed	0.007
724	3,4,2,2,1	unsat	0.006	1	1	passed	0.007
727	3,4,2,2,4	unsat	0.006	1	1	passed	0.007
729	3,4,2,3,2	unsat	0.006	1	1	passed	0.007
728	3,4,2,3,1	unsat	0.006	1	1	passed	0.007
732	3,4,2,4,1	unsat	0.006	1	1	passed	0.007
731	3,4,2,3,4	unsat	0.006	1	1	passed	0.007
730	3,4,2,3,3	unsat	0.006	1	1	passed	0.007
735	3,4,2,4,4	unsat	0.006	1	1	passed	0.007
734	3,4,2,4,3	unsat	0.006	1	1	passed	0.007
733	3,4,2,4,2	unsat	0.006	1	1	passed	0.007
738	3,4,3,1,3	unsat	0.006	1	1	passed	0.007
737	3,4,3,1,2	unsat	0.006	1	1	passed	0.007
736	3,4,3,1,1	unsat	0.006	1	1	passed	0.007
741	3,4,3,2,2	unsat	0.006	1	1	passed	0.007
740	3,4,3,2,1	unsat	0.006	1	1	passed	0.007
739	3,4,3,1,4	unsat	0.006	1	1	passed	0.007
744	3,4,3,3,1	unsat	0.006	1	1	passed	0.007
743	3,4,3,2,4	unsat	0.006	1	1	passed	0.007
742	3,4,3,2,3	unsat	0.006	1	1	passed	0.007
747	3,4,3,3,4	unsat	0.006	1	1	passed	0.007
745	3,4,3,3,2	unsat	0.006	1	1	passed	0.007
746	3,4,3,3,3	unsat	0.006	1	1	passed	0.007
750	3,4,3,4,3	unsat	0.006	1	1	passed	0.007
749	3,4,3,4,2	unsat	0.006	1	1	passed	0.007
748	3,4,3,4,1	unsat	0.006	1	1	passed	0.007
753	3,4,4,1,2	unsat	0.006	1	1	passed	0.007
751	3,4,3,4,4	unsat	0.006	1	1	passed	0.007
752	3,4,4,1,1	unsat	0.006	1	1	passed	0.007
754	3,4,4,1,3	unsat	0.006	1	1	passed	0.007
755	3,4,4,1,4	unsat	0.006	1	1	passed	0.007
756	3,4,4,2,1	unsat	0.006	1	1	passed	0.007
757	3,4,4,2,2	unsat	0.006	1	1	passed	0.007
758	3,4,4,2,3	unsat	0.006	1	1	passed	0.007
759	3,4,4,2,4	unsat	0.006	1	1	passed	0.007
760	3,4,4,3,1	unsat	0.006	1	1	passed	0.007
761	3,4,4,3,2	unsat	0.006	1	1	passed	0.007
762	3,4,4,3,3	unsat	0.007	1	1	passed	0.007
763	3,4,4,3,4	unsat	0.006	1	1	passed	0.007
765	3,4,4,4,2	unsat	0.006	1	1	passed	0.007
764	3,4,4,4,1	unsat	0.006	1	1	passed	0.007
768	4,1,1,1,1	unsat	0.007	1	1	passed	0.007
766	3,4,4,4,3	unsat	0.006	1	1	passed	0.007
767	3,4,4,4,4	unsat	0.007	1	1	passed	0.007
769	4,1,1,1,2	unsat	0.006	1	1	passed	0.007
770	4,1,1,1,3	unsat	0.007	1	1	passed	0.007
771	4,1,1,1,4	unsat	0.007	1	1	passed	0.007
772	4,1,1,2,1	unsat	0.007	1	1	passed	0.007
774	4,1,1,2,3	unsat	0.007	1	1	passed	0.007
773	4,1,1,2,2	unsat	0.007	1	1	passed	0.007
777	4,1,1,3,2	unsat	0.007	1	1	passed	0.007
775	4,1,1,2,4	unsat	0.007	1	1	passed	0.007
776	4,1,1,3,1	unsat	0.007	1	1	passed	0.007
778	4,1,1,3,3	unsat	0.006	1	1	passed	0.007
779	4,1,1,3,4	unsat	0.007	1	1	passed	0.007
780	4,1,1,4,1	unsat	0.007	1	1	passed	0.007
781	4,1,1,4,2	unsat	0.007	1	1	passed	0.007
782	4,1,1,4,3	unsat	0.007	1	1	passed	0.007
783	4,1,1,4,4	unsat	0.007	1	1	passed	0.007
786	4,1,2,1,3	unsat	0.007	1	1	passed	0.007
784	4,1,2,1,1	unsat	0.007	1	1	passed	0.007
785	4,1,2,1,2	unsat	0.007	1	1	passed	0.007
788	4,1,2,2,1	unsat	0.007	1	1	passed	0.007
789	4,1,2,2,2	unsat	0.007	1	1	passed	0.007
787	4,1,2,1,4	unsat	0.006	1	1	passed	0.007
792	4,1,2,3,1	unsat	0.006	1	1	passed	0.007
791	4,1,2,2,4	unsat	0.006	1	1	passed	0.007
790	4,1,2,2,3	unsat	0.006	1	1	passed	0.007
793	4,1,2,3,2	unsat	0.006	1	1	passed	0.007
795	4,1,2,3,4	unsat	0.007	1	1	passed	0.007
794	4,1,2,3,3	unsat	0.006	1	1	passed	0.007
798	4,1,2,4,3	unsat	0.006	1	1	passed	0.007
797	4,1,2,4,2	unsat	0.006	1	1	passed	0.007
796	4,1,2,4,1	unsat	0.007	1	1	passed	0.007
799	4,1,2,4,4	unsat	0.006	1	1	passed	0.007
800	4,1,3,1,1	unsat	0.006	1	1	passed	0.007
801	4,1,3,1,2	unsat	0.006	1	1	passed	0.007
802	4,1,3,1,3	unsat	0.006	1	1	passed	0.007
803	4,1,3,1,4	unsat	0.006	1	1	passed	0.007
804	4,1,3,2,1	unsat	0.006	1	1	passed	0.007
805	4,1,3,2,2	unsat	0.006	1	1	passed	0.007
806	4,1,3,2,3	unsat	0.006	1	1	passed	0.007
807	4,1,3,2,4	unsat	0.006	1	1	passed	0.007
808	4,1,3,3,1	unsat	0.006	1	1	passed	0.008
809	4,1,3,3,2	unsat	0.006	1	1	passed	0.008
810	4,1,3,3,3	unsat	0.007	1	1	passed	0.007
811	4,1,3,3,4	unsat	0.006	1	1	passed	0.007
812	4,1,3,4,1	unsat	0.006	1	1	passed	0.007
813	4,1,3,4,2	unsat	0.007	1	1	passed	0.007
814	4,1,3,4,3	unsat	0.006	1	1	passed	0.007
816	4,1,4,1,1	unsat	0.006	1	1	passed	0.007
815	4,1,3,4,4	unsat	0.006	1	1	passed	0.007
817	4,1,4,1,2	unsat	0.007	1	1	passed	0.007
818	4,1,4,1,3	unsat	0.006	1	1	passed	0.007
819	4,1,4,1,4	unsat	0.007	1	1	passed	0.007
821	4,1,4,2,2	unsat	0.006	1	1	passed	0.007
822	4,1,4,2,3	unsat	0.007	1	1	passed	0.007
820	4,1,4,2,1	unsat	0.008	1	1	passed	0.009
823	4,1,4,2,4	unsat	0.006	1	1	passed	0.008
824	4,1,4,3,1	unsat	0.007	1	1	passed	0.007
825	4,1,4,3,2	unsat	0.009	1	1	passed	0.011
826	4,1,4,3,3	unsat	0.006	1	1	passed	0.007
827	4,1,4,3,4	unsat	0.006	1	1	passed	0.007
830	4,1,4,4,3	unsat	0.007	1	1	passed	0.007
829	4,1,4,4,2	unsat	0.008	1	1	passed	0.007
828	4,1,4,4,1	unsat	0.012	1	1	passed	0.010
831	4,1,4,4,4	unsat	0.006	1	1	passed	0.007
832	4,2,1,1,1	unsat	0.006	1	1	passed	0.007
833	4,2,1,1,2	unsat	0.008	1	1	passed	0.010
834	4,2,1,1,3	unsat	0.006	1	1	passed	0.007
835	4,2,1,1,4	unsat	0.006	1	1	passed	0.007
836	4,2,1,2,1	unsat	0.008	1	1	passed	0.010
838	4,2,1,2,3	unsat	0.006	1	1	passed	0.007
837	4,2,1,2,2	unsat	0.006	1	1	passed	0.007
839	4,2,1,2,4	unsat	0.006	1	1	passed	0.007
840	4,2,1,3,1	unsat	0.006	1	1	passed	0.007
841	4,2,1,3,2	unsat	0.006	1	1	passed	0.007
842	4,2,1,3,3	unsat	0.006	1	1	passed	0.007
843	4,2,1,3,4	unsat	0.006	1	1	passed	0.007
844	4,2,1,4,1	unsat	0.006	1	1	passed	0.007
845	4,2,1,4,2	unsat	0.006	1	1	passed	0.007
846	4,2,1,4,3	unsat	0.006	1	1	passed	0.007
847	4,2,1,4,4	unsat	0.006	1	1	passed	0.007
848	4,2,2,1,1	unsat	0.006	1	1	passed	0.007
850	4,2,2,1,3	unsat	0.006	1	1	passed	0.007
849	4,2,2,1,2	unsat	0.006	1	1	passed	0.007
851	4,2,2,1,4	unsat	0.006	1	1	passed	0.007
852	4,2,2,2,1	unsat	0.006	1	1	passed	0.007
853	4,2,2,2,2	unsat	0.006	1	1	passed	0.007
854	4,2,2,2,3	unsat	0.007	1	1	passed	0.007
855	4,2,2,2,4	unsat	0.006	1	1	passed	0.006
856	4,2,2,3,1	unsat	0.006	1	1	passed	0.006
857	4,2,2,3,2	unsat	0.006	1	1	passed	0.007
858	4,2,2,3,3	unsat	0.006	1	1	passed	0.007
859	4,2,2,3,4	unsat	0.006	1	1	passed	0.007
860	4,2,2,4,1	unsat	0.006	1	1	passed	0.007
861	4,2,2,4,2	unsat	0.006	1	1	passed	0.006
862	4,2,2,4,3	unsat	0.006	1	1	passed	0.007
863	4,2,2,4,4	unsat	0.006	1	1	passed	0.007
864	4,2,3,1,1	unsat	0.006	1	1	passed	0.007
865	4,2,3,1,2	unsat	0.006	1	1	passed	0.007
867	4,2,3,1,4	unsat	0.007	1	1	passed	0.007
868	4,2,3,2,1	unsat	0.007	1	1	passed	0.007
866	4,2,3,1,3	unsat	0.007	1	1	passed	0.007
869	4,2,3,2,2	unsat	0.006	1	1	passed	0.007
871	4,2,3,2,4	unsat	0.006	1	1	passed	0.007
870	4,2,3,2,3	unsat	0.006	1	1	passed	0.007
872	4,2,3,3,1	unsat	0.006	1	1	passed	0.007
873	4,2,3,3,2	unsat	0.006	1	1	passed	0.007
874	4,2,3,3,3	unsat	0.006	1	1	passed	0.007
877	4,2,3,4,2	unsat	0.006	1	1	passed	0.007
876	4,2,3,4,1	unsat	0.006	1	1	passed	0.007
875	4,2,3,3,4	unsat	0.006	1	1	passed	0.007
879	4,2,3,4,4	unsat	0.006	1	1	passed	0.007
